#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	Hit	PID	QCov
HE579903_1_632	S1	OP3Div2	52.1	47.0	EU522667	88.7	99.7
HE616232_1_833	S1	OP3Div5	62.3	59.4	AY661975	97.1	100.0
HE673545_1_300	S1	OP3Div5	24.0	14.7	AY661975	100.0	14.3
HE678855_1_303	S1	OP3Div5	24.4	15.0	AM991275	100.0	14.5
HE679281_1_303	S1	OP3Div5	24.4	15.0	AM991275	100.0	14.5
HE819737_1_617	S1	OP3Div5	48.7	42.7	AM162486	96.6	100.0
HE998892_1_946	S1	OP3Div1	54.8	57.8	FJ437883	90.0	100.0
HE999070_1_834	S1	OP3Div5	54.7	58.3	AM991275	94.8	100.0
HE999250_1_831	S1	OP3Div5	54.6	58.2	AM162486	93.6	100.0
HF543765_1_748	S1	OP3Div5	57.0	55.2	EU800499	94.9	100.0
HF545489_1_973	S1	OP3Div2	69.9	75.7	EU386085	95.5	100.0
HF922383_1_1516	S1	OP3Div2	96.9	95.0	EU386066	93.3	97.6
HG976731_1_400	S1	OP3Div1	29.3	25.4	DQ070819	85.9	85.0
HG976799_1_406	S1	OP3Div2	29.3	25.7	EU386033	84.3	100.0
HG976859_1_400	S1	OP3Div1	29.3	25.4	DQ070819	85.6	85.0
HM103675_1_1003	S1	OP3Div1	58.8	65.3	AF524029	93.8	87.6
HM186547_1_1393	S1	OP3Div1	96.3	94.6	AB294345	93.3	100.0
HM187047_1_1427	S1	OP3Div2	96.6	95.2	EU134905	88.2	90.4
HM187103_1_1491	S1	OP3Div1	96.5	94.6	AB294345	93.0	99.2
HM187133_1_1485	S1	OP3Div2	95.9	94.1	EU937932	91.1	96.4
HM187450_1_1355	S1	OP3Div2	97.5	95.4	EU134905	87.6	94.6
HM195160_1_917	S1	OP3Div3	56.9	62.8	AF407207	92.6	99.3
HM228621_1_879	S1	OP3Div2	65.8	67.4	AY627570	84.5	99.9
HM228700_1_873	S1	OP3Div3	64.3	67.0	AF407207	90.2	100.0
HM228764_1_876	S1	OP3Div2	64.9	67.2	AY792313	90.3	99.9
HM228781_1_876	S1	OP3Div2	65.0	67.2	EU385777	91.2	100.0
HM228832_1_871	S1	OP3Div3	64.7	66.8	FJ437841	88.3	100.0
HM243847_1_1512	S1	OP3Div2	96.7	94.8	AY792313	91.0	99.9
GQ994746_1_645	S1	OP3Div5	51.0	45.8	DQ676311	92.7	100.0
GQ994760_1_551	S1	OP3Div1	48.2	42.8	DQ676379	99.6	100.0
GQ994777_1_1478	S1	OP3Div2	96.6	94.7	DQ676386	87.8	91.9
GQ994786_1_393	S1	OP3Div5	26.5	30.7	DQ676354	96.4	100.0
GQ994795_1_708	S1	OP3Div5	38.7	39.6	DQ676311	93.8	93.2
GQ994799_1_705	S1	OP3Div2	38.1	38.7	EU937932	93.9	90.9
GQ994804_1_705	S1	OP3Div2	56.9	54.9	AY792313	96.9	100.0
GQ994813_1_508	S1	OP3Div5	40.8	39.6	DQ676354	93.3	96.7
GQ994859_1_644	S1	OP3Div5	51.0	45.8	EU800499	91.6	100.0
GQ994867_1_579	S1	OP3Div5	49.3	45.2	DQ676354	97.8	100.0
GU082767_1_314	S1	OP3Div1	26.9	21.8	EU491266	89.5	48.4
GU127092_1_1233	S1	OP3Div3	94.2	94.3	AF407201	88.5	99.1
GU197419_1_1547	S1	OP3Div5	96.3	94.8	FJ205385	91.8	98.2
GU208424_1_1468	S1	OP3Div1	96.4	94.9	FJ437883	98.8	99.6
GU472720_1_1508	S1	OP3Div3	95.3	94.9	FJ437841	98.6	97.3
GU475335_1_757	S1	OP3Div2	61.5	58.0	EU386066	93.2	99.2
GU553753_1_1485	S1	OP3Div1	97.0	94.5	EU385719	98.4	100.0
GU566954_1_694	S1	OP3Div2	53.6	48.8	AY627570	92.5	94.2
GU591565_1_1085	S1	OP3Div3	57.1	64.4	DQ404728	98.7	84.3
GU722532_1_307	S1	OP3Div3	19.7	23.9	AB248652	90.6	100.0
GU911381_1_853	S1	OP3Div3	55.8	59.6	AB248652	93.5	100.0
GU983608_1_539	S1	OP3Div1	41.5	36.7	AB294345	90.3	100.0
GU996632_1_502	S1	OP3Div4	35.2	39.1	AY344402	87.9	100.0
HE603186_1_1453	S1	OP3Div2	97.2	95.3	EU937894	91.0	99.8
HE673486_1_301	S1	OP3Div5	24.4	14.9	AM991275	100.0	14.6
HE674072_1_300	S1	OP3Div5	24.0	14.7	AY775535	100.0	14.7
HE679059_1_303	S1	OP3Div5	24.4	15.0	AY661975	100.0	14.2
HE797925_1_525	S1	OP3Div2	40.1	34.1	EU522667	88.7	89.0
HE984889_1_916	S1	OP3Div5	63.6	64.4	AF507707	89.2	97.6
HE998996_1_940	S1	OP3Div1	54.6	57.4	AF524029	93.0	82.7
HE999195_1_874	S1	OP3Div3	54.7	58.2	AY667264	86.6	96.5
HF543715_1_748	S1	OP3Div5	57.0	55.2	AM162486	96.7	100.0
HF545488_1_945	S1	OP3Div2	58.6	66.1	EU385956	86.7	99.0
HF913006_1_463	S1	OP3Div2	37.4	29.6	EU522667	90.5	47.9
HG976699_1_420	S1	OP3Div3	29.7	26.4	AF407207	92.2	100.0
GQ994775_1_657	S1	OP3Div5	50.6	45.8	FJ205385	86.7	70.5
HG976787_1_406	S1	OP3Div2	29.3	25.7	EU385667	84.8	84.0
GQ994784_1_644	S1	OP3Div2	51.3	45.7	EU881347	90.3	100.0
GQ994754_1_583	S1	OP3Div4	50.3	45.4	EF602488	83.8	99.7
HG976858_1_400	S1	OP3Div1	29.3	25.4	DQ070819	85.6	85.0
GQ994793_1_692	S1	OP3Div5	51.0	46.1	EU491104	90.0	99.9
GQ994768_1_727	S1	OP3Div2	39.1	40.2	EU881347	93.5	98.6
HM060183_1_762	S1	OP3Div5	57.5	55.7	AY661975	95.5	100.0
GQ994798_1_615	S1	OP3Div5	32.7	32.6	EU800499	93.9	99.8
GQ994779_1_667	S1	OP3Div1	51.7	46.6	DQ676379	98.8	100.0
HM185993_1_1372	S1	OP3Div2	95.9	94.2	EU881347	89.0	99.6
GQ994803_1_701	S1	OP3Div5	37.8	38.9	DQ676354	98.0	94.2
GQ994788_1_650	S1	OP3Div2	51.3	45.8	EU937932	90.0	99.2
HM187023_1_1403	S1	OP3Div2	97.1	95.5	FJ205236	88.9	100.0
GQ994807_1_746	S1	OP3Div5	56.4	53.5	DQ676311	84.8	99.9
GQ994797_1_694	S1	OP3Div5	37.1	38.5	DQ676354	98.0	94.2
HM187130_1_1494	S1	OP3Div1	97.5	95.2	AF524029	92.2	86.9
GQ994857_1_486	S1	OP3Div2	39.8	33.3	AY792313	91.2	99.8
GQ994802_1_722	S1	OP3Div5	39.4	40.7	EU335171	91.9	100.0
HM187352_1_1430	S1	OP3Div3	95.1	94.9	AF407207	91.3	97.3
GQ994866_1_585	S1	OP3Div5	50.5	45.6	EU800499	91.3	100.0
GQ994806_1_723	S1	OP3Div5	58.2	56.2	DQ676311	83.4	99.6
HM195154_1_671	S1	OP3Div3	40.9	51.6	AF407207	92.3	91.1
GU056065_1_990	S1	OP3Div4	56.6	61.5	AY344402	92.6	99.7
GQ994831_1_580	S1	OP3Div5	38.2	38.8	DQ676354	85.2	97.9
HM228606_1_865	S1	OP3Div3	63.5	66.5	DQ404728	95.6	99.5
GU127062_1_1228	S1	OP3Div1	96.3	94.6	FJ437883	94.4	100.0
GQ994865_1_652	S1	OP3Div5	33.3	34.2	DQ676354	96.2	91.6
HM228653_1_874	S1	OP3Div3	64.7	67.1	AF407207	89.8	100.0
GU191531_1_754	S1	OP3Div1	53.0	56.8	EU491266	89.0	100.0
GU016291_1_759	S1	OP3Div5	57.5	55.7	AY661975	97.0	100.0
HM228763_1_862	S1	OP3Div3	61.5	66.0	AB232806	86.8	98.7
GU208411_1_1449	S1	OP3Div5	96.1	95.2	EU245967	90.4	93.4
GU127042_1_1233	S1	OP3Div3	96.2	95.2	AY667264	85.2	100.0
HM228776_1_876	S1	OP3Div5	64.4	67.2	DQ676311	91.8	100.0
GU390353_1_799	S1	OP3Div2	57.5	55.1	EU522667	89.2	90.9
GU127055_1_1225	S1	OP3Div3	94.3	94.4	AF407207	89.1	90.6
HM228830_1_879	S1	OP3Div3	64.9	67.2	AF407207	87.8	100.0
GU475319_1_648	S1	OP3Div2	44.0	50.5	EU385667	99.1	100.0
GU188980_1_369	S1	OP3Div2	27.8	22.6	EU385790	85.6	81.0
HM243811_1_1528	S1	OP3Div2	96.4	94.5	AF419696	90.4	93.5
GU502141_1_490	S1	OP3Div6	40.0	32.8	AY050598	88.0	42.4
GU208378_1_1471	S1	OP3Div1	97.1	94.9	CR933082	94.1	89.6
HM243923_1_1512	S1	OP3Div2	94.9	94.2	EU385743	93.3	97.0
GU553739_1_1513	S1	OP3Div5	96.7	95.3	AM991240	85.0	90.3
GU363010_1_1468	S1	OP3Div4	97.0	95.1	AB252431	85.9	98.5
GU553782_1_1531	S1	OP3Div2	96.9	94.7	EU385790	87.0	77.4
GU475285_1_687	S1	OP3Div2	56.6	52.9	EU386085	93.9	100.0
GU591558_1_922	S1	OP3Div3	57.0	63.2	AF407207	91.3	99.1
GU498139_1_493	S1	OP3Div3	39.2	33.0	DQ088765	93.0	40.8
GU722527_1_327	S1	OP3Div2	22.0	25.5	DQ676386	92.7	100.0
GU553718_1_1481	S1	OP3Div1	97.0	94.3	EU385719	98.1	99.9
GU775042_1_487	S1	OP3Div2	40.2	32.5	AY792313	87.4	99.6
GU553779_1_1517	S1	OP3Div2	97.2	94.9	EU522667	83.4	88.7
GU983607_1_662	S1	OP3Div5	48.8	42.4	FJ205385	93.9	98.2
GU567711_1_564	S1	OP3Div2	46.3	41.3	AJ567574	88.1	99.1
GU996501_1_806	S1	OP3Div2	60.6	57.4	EU522667	91.8	95.3
GU642075_1_490	S1	OP3Div5	39.2	32.7	EU800499	94.9	84.5
HE603165_1_1418	S1	OP3Div2	95.9	94.2	EU881347	91.3	100.0
GU734049_1_585	S1	OP3Div2	38.5	45.6	DQ676386	95.0	100.0
HE673418_1_302	S1	OP3Div5	24.4	14.9	AM991275	100.0	14.6
GU914835_1_420	S1	OP3Div1	26.2	32.4	EU385922	87.2	11.2
HE674022_1_303	S1	OP3Div5	24.4	15.0	AM991275	100.0	14.5
HE579913_1_612	S1	OP3Div2	51.0	44.0	EU385956	93.8	65.7
HE679040_1_303	S1	OP3Div5	24.4	15.0	AM991275	100.0	14.5
HE672569_1_301	S1	OP3Div5	24.4	14.9	AM991275	100.0	14.6
HE679652_1_303	S1	OP3Div5	24.4	15.0	AM991275	100.0	14.5
HE673918_1_301	S1	OP3Div5	24.1	14.8	AY661975	100.0	14.3
HE858154_1_512	S1	OP3Div3	36.5	39.6	AF407207	85.4	99.6
HE679028_1_303	S1	OP3Div5	24.4	15.0	AM991275	100.0	14.5
HE998979_1_938	S1	OP3Div5	54.6	58.2	AY775515	95.0	79.4
HE679599_1_304	S1	OP3Div5	24.4	15.0	AM991275	100.0	14.5
HE999194_1_947	S1	OP3Div1	54.8	57.9	FJ437883	98.7	100.0
HE998957_1_791	S1	OP3Div1	54.7	57.8	FJ205349	89.6	99.9
HE999402_1_819	S1	OP3Div2	54.2	57.4	EU881347	93.0	99.9
HE999147_1_819	S1	OP3Div2	54.2	57.4	EU937932	93.2	100.0
HF545487_1_926	S1	OP3Div1	58.1	64.7	EU385719	87.7	100.0
HE999284_1_939	S1	OP3Div5	54.7	58.3	AM991275	93.4	97.3
HF545491_1_905	S1	OP3Div2	56.7	62.9	EU386066	98.4	99.8
HF545486_1_960	S1	OP3Div1	69.6	74.9	EU385719	86.4	99.2
HG976785_1_404	S1	OP3Div2	29.4	25.5	AY792313	85.0	83.9
HF545490_1_905	S1	OP3Div2	56.7	62.9	EU386066	98.4	99.8
HG976817_1_400	S1	OP3Div1	29.3	25.4	DQ070819	85.9	85.0
HG976756_1_406	S1	OP3Div2	29.3	25.7	EU385667	84.8	84.0
HG976870_1_400	S1	OP3Div2	29.3	25.4	EU386033	86.1	100.0
HG976811_1_406	S1	OP3Div2	29.3	25.7	EU386033	84.5	100.0
HM185960_1_1399	S1	OP3Div2	97.0	95.2	EU134909	88.7	98.5
HG976865_1_400	S1	OP3Div2	29.3	25.4	EU386033	86.4	100.0
HM186675_1_1413	S1	OP3Div2	97.4	95.4	EU937894	89.7	99.9
HM185922_1_1433	S1	OP3Div2	96.7	95.1	AJ567574	89.0	100.0
HM187121_1_1486	S1	OP3Div1	96.9	94.7	AF524029	93.1	87.1
HM186550_1_1390	S1	OP3Div1	97.0	94.6	EF032777	92.4	100.0
HM187190_1_1489	S1	OP3Div1	96.7	94.6	AJ390463	92.9	92.3
HM187069_1_1466	S1	OP3Div2	95.9	94.2	EU881347	93.5	100.0
HM195145_1_925	S1	OP3Div5	56.9	63.0	AF507707	92.8	99.5
HM187104_1_1480	S1	OP3Div1	96.6	94.5	AM902635	97.8	98.7
HM225735_1_509	S1	OP3Div2	38.9	33.2	EU385720	85.8	99.8
HM187166_1_1462	S1	OP3Div2	96.1	94.1	EU385777	84.8	98.8
HM228649_1_870	S1	OP3Div3	64.8	66.8	AF407201	90.5	100.0
HM195132_1_674	S1	OP3Div3	41.2	51.8	AB232806	87.1	99.0
HM228725_1_899	S1	OP3Div2	66.0	67.5	AY013695	92.4	83.3
HM195163_1_901	S1	OP3Div2	56.7	62.2	AY627570	94.0	95.3
HM228758_1_874	S1	OP3Div3	64.0	67.0	AF407207	89.2	100.0
HM228638_1_877	S1	OP3Div2	65.4	67.4	AY792313	89.7	100.0
HM228773_1_876	S1	OP3Div2	65.1	67.3	AY792313	90.2	99.9
HM228701_1_856	S1	OP3Div3	62.6	65.8	AF407207	88.2	98.7
HM228826_1_865	S1	OP3Div3	64.6	66.4	AF407207	89.1	99.5
HM228757_1_877	S1	OP3Div3	65.3	67.1	AB232806	88.0	99.1
HM243796_1_1509	S1	OP3Div2	96.7	94.7	AY792313	91.3	100.0
HM228765_1_880	S1	OP3Div2	65.4	67.5	FJ437903	97.5	99.9
HM243903_1_1544	S1	OP3Div3	96.2	95.1	DQ404728	90.0	100.0
HM228810_1_872	S1	OP3Div2	65.3	67.0	AY792313	89.8	99.5
HM445470_1_1486	S1	OP3Div5	96.0	95.1	AF507707	88.3	98.7
HM228869_1_877	S1	OP3Div2	65.4	67.4	AY792313	90.3	100.0
HM243880_1_1548	S1	OP3Div5	96.0	95.2	AF507707	89.7	96.6
HM243924_1_1553	S1	OP3Div3	95.9	95.0	AF407207	90.4	92.0
HM447112_1_399	S1	OP3Div5	28.3	23.1	FJ205385	94.0	33.3
HM598263_1_1538	S1	OP3Div2	96.5	94.6	AY532589	94.3	99.9
HM599490_1_396	S1	OP3Div3	28.7	30.9	DQ404728	97.7	99.7
HM600640_1_400	S1	OP3Div2	30.1	31.2	EU385790	86.5	98.2
HM921286_1_699	S1	OP3Div2	38.2	38.6	AY013695	94.6	100.0
HQ003649_1_1482	S1	OP3Div2	96.3	94.6	AY792313	91.2	100.0
HM243925_1_1524	S1	OP3Div1	97.2	94.9	AJ390463	94.3	90.0
HQ046203_1_482	S1	OP3Div3	32.5	30.7	DQ404728	88.1	100.0
HM535439_1_565	S1	OP3Div2	31.5	27.7	EU937894	93.1	100.0
HM445498_1_1382	S1	OP3Div2	97.1	95.5	EU937894	90.4	100.0
HQ054120_1_486	S1	OP3Div3	32.5	31.0	DQ404728	88.0	100.0
HM599250_1_403	S1	OP3Div2	30.2	31.4	DQ676386	90.7	99.5
HM445566_1_1362	S1	OP3Div2	95.2	93.9	EU881347	91.3	99.4
HM447099_1_340	S1	OP3Div1	27.6	26.3	EU134911	88.9	99.1
HQ063150_1_461	S1	OP3Div3	32.0	29.0	DQ404728	87.6	100.0
HM599498_1_402	S1	OP3Div2	30.1	31.4	EU134905	91.9	100.0
HM535484_1_556	S1	OP3Div3	39.5	36.3	DQ088765	82.7	54.7
HM545378_1_399	S1	OP3Div2	36.8	31.1	AY792313	91.0	99.7
HQ066413_1_478	S1	OP3Div3	31.9	30.3	AY667264	84.1	100.0
HM600641_1_397	S1	OP3Div2	29.7	31.0	EU134905	88.4	97.7
HM599264_1_399	S1	OP3Div3	28.9	31.0	DQ404728	98.8	99.7
HM599382_1_404	S1	OP3Div2	30.2	31.5	EU134905	90.1	100.0
HQ075761_1_481	S1	OP3Div3	32.3	30.6	DQ404728	86.3	100.0
HQ003646_1_1550	S1	OP3Div3	96.0	94.9	AB248652	88.9	97.4
HM600520_1_400	S1	OP3Div2	29.9	31.2	EU937932	92.4	98.0
HM600639_1_402	S1	OP3Div2	30.0	31.3	AJ567574	88.0	97.8
HQ079421_1_475	S1	OP3Div3	32.1	30.1	DQ404728	87.6	100.0
HQ046796_1_472	S1	OP3Div3	32.3	30.0	FJ437841	94.9	99.8
HM631994_1_333	S1	OP3Div2	24.8	15.6	EU048672	85.0	31.2
HM798744_1_1429	S1	OP3Div5	97.0	95.1	FJ205385	91.3	96.2
HQ089735_1_478	S1	OP3Div3	32.4	30.3	DQ404728	87.6	100.0
HQ061134_1_478	S1	OP3Div3	32.4	30.3	DQ404728	88.0	100.0
HQ003647_1_1550	S1	OP3Div3	96.0	94.9	AB232821	89.0	97.4
HQ003648_1_1510	S1	OP3Div2	96.7	94.8	AY792313	91.8	100.0
HQ119998_1_1513	S1	OP3Div5	96.1	95.1	AM991275	92.8	97.0
HQ063565_1_487	S1	OP3Div3	32.5	31.0	DQ404728	87.5	100.0
HQ046984_1_488	S1	OP3Div3	32.6	31.1	DQ404728	88.2	99.6
HQ038291_1_389	S1	OP3Div3	22.8	23.3	AY667264	88.0	95.1
HQ120041_1_591	S1	OP3Div2	33.8	35.7	EU881347	92.1	98.0
HQ067060_1_462	S1	OP3Div3	32.1	29.1	DQ404728	87.8	100.0
HQ062780_1_387	S1	OP3Div3	22.6	23.2	AY667264	92.2	99.5
HQ052774_1_492	S1	OP3Div3	32.6	31.4	DQ404728	87.9	99.2
HQ127136_1_590	S1	OP3Div1	39.5	40.6	DQ676384	99.0	100.0
HQ076117_1_417	S1	OP3Div3	28.4	25.7	AY667264	87.9	89.9
HQ063627_1_494	S1	OP3Div2	32.0	31.4	EU522667	90.5	99.2
HQ063128_1_488	S1	OP3Div3	32.6	31.1	DQ404728	88.2	99.6
HQ143892_1_871	S1	OP3Div1	63.7	61.0	AB294345	92.5	99.0
HQ081990_1_478	S1	OP3Div3	32.0	30.4	AY667264	84.9	100.0
HQ073290_1_457	S1	OP3Div3	31.7	28.6	DQ404728	87.7	100.0
HQ064501_1_479	S1	OP3Div3	32.3	29.9	DQ404728	86.4	99.6
HQ163480_1_1410	S1	OP3Div1	96.8	94.7	AB294931	92.8	98.8
HQ091391_1_454	S1	OP3Div3	31.9	28.5	DQ404728	87.4	100.0
HQ077174_1_488	S1	OP3Div3	32.5	31.0	DQ404728	87.4	99.6
HQ074234_1_477	S1	OP3Div3	32.4	30.2	DQ404728	87.8	100.0
HQ174957_1_1439	S1	OP3Div1	95.5	93.1	AJ390463	92.0	86.9
HQ120002_1_721	S1	OP3Div5	53.4	48.8	EU236383	87.3	89.6
HQ118894_1_780	S1	OP3Div5	41.2	45.2	EU491137	93.1	98.2
HQ078128_1_482	S1	OP3Div3	32.5	30.7	DQ404728	88.1	100.0
HQ223361_1_994	S1	OP3Div1	58.7	65.4	AM902635	97.9	98.8
HQ120042_1_689	S1	OP3Div2	51.4	46.2	EU937932	93.4	96.4
HQ120003_1_924	S1	OP3Div5	51.9	56.4	FJ205385	90.5	97.1
HQ118895_1_907	S1	OP3Div5	62.1	60.1	AJ224540	89.6	96.8
HQ330562_1_1395	S1	OP3Div2	96.7	94.8	DQ676386	92.9	99.2
HQ127137_1_590	S1	OP3Div1	39.7	40.8	DQ676384	97.8	100.0
HQ120188_1_488	S1	OP3Div1	38.5	37.8	EU134911	91.4	92.4
HQ120035_1_1521	S1	OP3Div2	96.0	94.4	AY373410	88.3	99.0
HQ416758_1_575	S1	OP3Div3	37.2	44.9	AY667264	86.9	99.3
HQ143965_1_852	S1	OP3Div2	62.2	60.6	EU881347	90.7	100.0
HQ127138_1_590	S1	OP3Div1	39.5	40.7	FJ437883	99.7	100.0
HQ127134_1_590	S1	OP3Div1	39.7	40.6	DQ676384	98.3	100.0
HQ468481_1_405	S1	OP3Div3	30.1	25.1	AB232821	89.0	40.0
HQ174917_1_534	S1	OP3Div4	39.4	31.0	EU386021	88.8	87.8
HQ143972_1_852	S1	OP3Div5	62.5	60.8	AF507707	90.5	99.5
HQ127139_1_588	S1	OP3Div1	39.6	40.7	FJ437883	97.3	100.0
HQ475763_1_492	S1	OP3Div5	39.1	32.8	AM162486	86.8	100.0
HQ174944_1_1484	S1	OP3Div2	96.0	93.3	EU048672	84.2	82.6
HQ174933_1_1359	S1	OP3Div4	90.3	90.0	AB252431	87.5	87.9
HQ162757_1_742	S1	OP3Div2	58.7	56.3	AY792313	94.8	99.9
HQ499242_1_470	S1	OP3Div5	38.9	31.2	AY775535	90.9	100.0
HQ190286_1_1533	S1	OP3Div1	97.0	94.9	AF524029	92.3	84.5
HQ174950_1_1403	S1	OP3Div1	94.8	92.4	DQ070819	86.8	79.0
HQ174953_1_1487	S1	OP3Div1	95.9	93.1	EU385922	84.2	82.9
HQ503904_1_465	S1	OP3Div5	38.7	30.7	AY775535	90.6	100.0
HQ290486_1_855	S1	OP3Div2	62.9	60.8	EF602487	90.5	100.0
HQ190408_1_1508	S1	OP3Div5	96.1	95.0	FJ205385	89.3	92.7
HQ201581_1_807	S1	OP3Div1	57.7	55.2	AJ390463	91.2	87.6
HQ505653_1_471	S1	OP3Div5	38.9	31.3	AY775535	90.9	100.0
HQ330571_1_1422	S1	OP3Div1	97.1	94.8	AB294931	94.3	92.7
HQ322732_1_743	S1	OP3Div5	56.0	51.0	AM162486	96.8	100.0
HQ330557_1_1403	S1	OP3Div1	96.4	94.9	FJ437883	99.6	99.9
HQ505770_1_507	S1	OP3Div1	39.4	33.0	FJ437883	97.7	100.0
HQ434792_1_735	S1	OP3Div2	58.2	55.8	EU385790	95.4	100.0
HQ330581_1_1377	S1	OP3Div1	97.1	94.9	CR933082	94.6	95.7
HQ330602_1_1450	S1	OP3Div3	96.7	95.2	DQ837261	84.1	93.3
HQ507570_1_472	S1	OP3Div5	39.4	31.4	AY775535	90.7	100.0
HQ471119_1_409	S1	OP3Div1	30.1	25.4	FJ437883	90.1	100.0
HQ463592_1_486	S1	OP3Div5	39.0	32.4	DQ676311	95.0	98.1
HQ466197_1_416	S1	OP3Div1	30.2	25.7	FJ437883	86.6	100.0
HQ507922_1_477	S1	OP3Div1	39.2	32.6	AF524029	89.5	91.6
HQ487009_1_452	S1	OP3Div5	32.1	27.3	DQ676354	85.2	81.0
HQ472878_1_432	S1	OP3Div1	32.2	27.2	FJ437883	89.7	100.0
HQ473918_1_467	S1	OP3Div5	32.6	29.6	EU050948	84.9	46.5
HQ514244_1_497	S1	OP3Div1	40.3	32.4	EF032777	89.1	100.0
HQ500336_1_466	S1	OP3Div5	38.7	30.9	AY775535	90.4	100.0
HQ474707_1_471	S1	OP3Div5	38.9	31.3	AY775535	90.9	100.0
HQ475528_1_471	S1	OP3Div5	38.9	31.3	AY775535	90.9	100.0
HQ531678_1_633	S1	OP3Div2	39.0	39.5	DQ676386	95.9	98.9
HQ505077_1_469	S1	OP3Div5	38.5	31.1	AY775535	90.6	100.0
HQ498362_1_465	S1	OP3Div5	38.9	30.8	AY775535	90.5	100.0
HQ498746_1_465	S1	OP3Div5	38.9	30.8	AY775535	90.8	100.0
HQ614612_1_398	S1	OP3Div5	27.6	31.0	AY661975	92.0	94.5
HQ505676_1_471	S1	OP3Div5	38.9	31.3	AY775535	90.7	100.0
HQ501994_1_476	S1	OP3Div1	32.8	29.6	FJ437883	93.1	91.2
HQ502307_1_476	S1	OP3Div5	39.2	32.6	AY775535	90.5	100.0
HQ636119_1_894	S1	OP3Div2	64.4	63.0	AY792313	92.7	96.4
HQ506175_1_466	S1	OP3Div5	38.7	30.7	AY775535	90.6	100.0
HQ505473_1_476	S1	OP3Div1	39.0	30.6	EF032777	87.0	91.2
HQ505550_1_480	S1	OP3Div5	39.2	31.9	AY775535	89.7	100.0
HQ636181_1_874	S1	OP3Div2	64.4	63.0	AY792313	88.5	96.8
HQ508909_1_480	S1	OP3Div5	39.5	32.6	AY661975	90.4	100.0
HQ505683_1_469	S1	OP3Div5	38.7	31.1	AY775535	90.6	100.0
HQ505711_1_470	S1	OP3Div5	38.9	31.2	AY775535	90.6	100.0
HQ636207_1_886	S1	OP3Div3	63.8	62.7	AF407207	86.3	92.7
HQ518851_1_503	S1	OP3Div5	36.1	32.6	EU491233	85.4	49.3
HQ507339_1_448	S1	OP3Div1	36.8	28.5	DQ018787	87.8	96.2
HQ507497_1_480	S1	OP3Div5	38.2	32.0	AY775535	89.5	99.8
HQ691942_1_1438	S1	OP3Div5	96.1	95.2	AF507707	89.6	95.3
HQ597000_1_1102	S1	OP3Div5	56.9	63.0	AY661975	96.7	83.0
HQ509044_1_492	S1	OP3Div2	39.3	32.7	EU385720	86.4	100.0
HQ507895_1_499	S1	OP3Div1	39.5	32.6	FJ437883	85.7	100.0
HQ691946_1_1398	S1	OP3Div2	96.6	95.0	EU386007	93.8	99.9
HQ614896_1_337	S1	OP3Div2	22.7	26.3	AY013695	88.3	90.2
HQ520948_1_508	S1	OP3Div5	39.7	34.2	DQ676354	97.2	97.0
HQ512535_1_463	S1	OP3Div1	38.2	29.8	EF032777	88.8	99.1
HQ827963_1_1503	S1	OP3Div5	96.0	94.9	AM162486	92.0	100.0
HQ636135_1_861	S1	OP3Div2	63.2	62.2	AY792313	91.4	97.8
HQ606260_1_753	S1	OP3Div1	61.3	57.6	EU385719	98.4	100.0
HQ521701_1_507	S1	OP3Div5	39.7	34.1	DQ676354	97.2	97.2
HQ883056_1_592	S1	OP3Div1	48.7	42.8	AB294345	89.4	100.0
HQ636201_1_913	S1	OP3Div3	62.8	62.2	DQ837261	83.6	89.8
HQ615039_1_379	S1	OP3Div5	25.2	29.6	AY661975	92.2	94.2
HQ614527_1_366	S1	OP3Div5	22.3	28.5	EU800499	89.3	92.9
HQ883381_1_876	S1	OP3Div3	63.1	65.3	DQ404728	90.8	97.6
HQ636235_1_875	S1	OP3Div2	64.4	63.0	AY792313	86.2	99.1
HQ636152_1_854	S1	OP3Div3	63.8	62.7	AF407207	87.1	96.1
HQ636115_1_866	S1	OP3Div2	64.4	62.9	AY792313	92.4	98.7
HQ883390_1_746	S1	OP3Div2	50.1	57.4	EU386085	89.6	96.9
HQ691943_1_1413	S1	OP3Div5	96.1	95.2	AM991240	89.2	96.9
HQ658731_1_800	S1	OP3Div4	55.7	59.2	EF602488	83.0	99.9
HQ636163_1_874	S1	OP3Div2	64.4	63.0	AY792313	88.5	96.8
HQ883413_1_649	S1	OP3Div4	49.8	50.5	AY344402	93.6	98.8
HQ697848_1_1555	S1	OP3Div5	96.1	95.2	AB015551	89.3	99.8
HQ691944_1_1402	S1	OP3Div1	95.8	94.2	EU385719	87.1	97.1
HQ688594_1_637	S1	OP3Div3	43.9	49.5	AB232814	82.6	93.9
HQ883417_1_641	S1	OP3Div2	44.5	50.0	EU386085	89.3	99.8
HQ839464_1_340	S1	OP3Div4	22.1	26.0	EF687299	90.0	99.1
HQ821623_1_877	S1	OP3Div1	63.1	60.2	FJ205349	88.2	99.8
HQ691945_1_1400	S1	OP3Div2	95.9	94.0	AY532589	94.1	97.5
HQ883421_1_628	S1	OP3Div2	45.7	48.7	EU386007	89.2	98.6
HQ883142_1_525	S1	OP3Div1	44.0	38.0	AJ390463	90.2	92.6
HQ883038_1_602	S1	OP3Div5	50.7	44.6	FJ205385	83.6	70.1
