#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	Hit	PID	QCov
OTU1157	S1	OP3Div2	39.9	31.5	EU385716	90.7	37.3
OTU14214	S1	OP3Div2	39.8	32.6	AY792313	90.2	100.0
OTU9803	S1	OP3Div5	39.0	30.0	EU491233	88.9	47.6
OTU6986	S1	OP3Div2	40.0	33.8	AY792313	90.5	99.8
OTU5428	S1	OP3Div5	39.3	31.6	FJ205385	87.4	48.5
OTU20671	S1	OP3Div2	39.8	32.8	AY792313	87.9	100.0
OTU17551	S1	OP3Div2	29.5	25.0	EU386007	91.3	44.7
OTU12847	S1	OP3Div2	34.2	28.4	EU385765	89.3	43.1
OTU12961	S1	OP3Div6	38.0	29.7	AY050598	90.8	48.1
OTU8493	S1	OP3Div1	31.4	27.1	AB294931	91.5	38.4
OTU4722	S1	OP3Div2	38.3	29.9	EF602487	89.0	79.9
OTU4144	S1	OP3Div2	39.8	33.1	AY792313	89.3	100.0
OTU2573	S1	OP3Div3	30.5	25.9	AB248654	87.4	41.5
OTU1872	S1	OP3Div2	39.8	33.0	AY792313	88.9	100.0
OTU9256	S1	OP3Div2	29.5	25.0	EU522667	90.4	89.7
OTU8268	S1	OP3Div2	39.8	32.6	AY792313	88.2	100.0
OTU17991	S1	OP3Div2	39.8	33.0	AY792313	91.2	100.0
OTU15041	S1	OP3Div5	40.2	31.7	AY661975	90.5	36.9
OTU14314	S1	OP3Div2	29.9	25.4	EU385777	92.6	100.0
OTU17690	S1	OP3Div2	40.6	33.9	EU937894	86.0	99.8
OTU20598	S1	OP3Div2	29.5	25.0	AY013695	91.7	49.1
OTU10473	S1	OP3Div5	39.5	32.5	AJ224540	94.5	40.4
OTU21741	S1	OP3Div2	38.6	30.0	EU386085	83.0	94.0
OTU13458	S1	OP3Div1	39.7	32.0	AB294931	87.7	55.9
OTU11953	S1	OP3Div2	40.6	34.0	AJ567574	85.4	99.8
OTU15080	S1	OP3Div3	38.3	32.1	DQ404728	86.0	99.4
OTU3127	S1	OP3Div3	38.1	29.7	AF407207	89.2	74.7
OTU14229	S1	OP3Div3	29.5	25.0	AB232806	87.9	99.5
OTU10642	S1	OP3Div6	37.4	28.8	AY050598	90.3	45.7
OTU13477	S1	OP3Div5	38.0	29.4	EU491175	96.4	96.1
OTU21997	S1	OP3Div5	40.0	33.2	AJ224540	91.5	39.0
OTU10277	S1	OP3Div5	39.6	30.6	AY661975	84.7	45.4
OTU19583	S1	OP3Div3	30.0	25.0	AF407207	88.5	44.6
OTU4278	S1	OP3Div1	37.8	28.9	AJ390463	87.3	53.9
OTU8396	S1	OP3Div2	39.8	33.5	AY792313	88.6	100.0
OTU16184	S1	OP3Div2	39.8	33.0	EU385720	84.4	99.8
OTU5557	S1	OP3Div2	40.0	33.8	AY792313	89.4	99.8
OTU16286	S1	OP3Div2	38.0	29.7	AY627570	91.6	88.8
OTU20465	S1	OP3Div2	38.2	31.2	EF602487	90.4	40.5
OTU8593	S1	OP3Div5	30.0	25.5	EU050948	92.2	46.9
OTU671	S1	OP3Div2	39.8	33.1	AY792313	89.6	100.0
OTU17322	S1	OP3Div2	30.1	25.4	AY013695	92.9	48.5
OTU21766	S1	OP3Div5	37.1	28.9	DQ676311	89.2	49.6
OTU6464	S1	OP3Div3	29.6	25.5	DQ088765	88.4	36.9
OTU8685	S1	OP3Div2	40.0	33.4	AY792313	88.8	99.8
OTU8625	S1	OP3Div2	38.2	29.0	AY627570	85.6	75.8
OTU17683	S1	OP3Div2	39.4	32.1	EU386007	93.9	100.0
OTU15963	S1	OP3Div2	31.2	26.5	EU048672	92.0	46.4
OTU9325	S1	OP3Div5	30.2	25.6	AJ224540	92.9	39.6
OTU8421	S1	OP3Div5	39.3	31.1	EU491175	94.1	91.8
OTU16058	S1	OP3Div5	39.8	32.4	EU236383	87.1	49.0
OTU6082	S1	OP3Div3	29.6	25.2	AF407201	89.8	82.9
OTU6911	S1	OP3Div2	39.0	30.0	EU385790	90.8	98.7
OTU17120	S1	OP3Div3	38.6	32.3	AF407207	85.2	83.5
OTU22099	S1	OP3Div5	29.5	25.0	EU236377	94.1	47.3
OTU16598	S1	OP3Div3	38.8	30.3	AF407207	92.2	38.7
OTU2591	S1	OP3Div2	39.8	32.1	AY792313	90.3	100.0
OTU9862	S1	OP3Div2	40.0	32.6	EU386085	87.1	100.0
OTU21532	S1	OP3Div2	30.0	25.2	EU385667	92.8	100.0
OTU20870	S1	OP3Div3	37.0	29.6	DQ404728	88.3	100.0
OTU13148	S1	OP3Div3	38.2	32.6	AF407207	89.2	82.1
OTU6866	S1	OP3Div2	30.2	25.6	AY013695	95.3	45.8
OTU7288	S1	OP3Div3	38.1	32.4	AY667264	88.7	88.3
OTU12493	S1	OP3Div2	29.5	25.1	AY792313	85.3	100.0
OTU17912	S1	OP3Div5	29.5	25.1	EU236383	86.8	52.3
OTU11213	S1	OP3Div3	37.9	30.6	AF407207	89.2	82.8
OTU7304	S1	OP3Div5	37.0	28.8	AY661975	86.8	47.2
OTU7683	S1	OP3Div5	37.8	29.0	AM162486	90.6	38.8
OTU2548	S1	OP3Div1	38.1	29.1	AJ390463	89.3	54.5
OTU21500	S1	OP3Div2	28.8	24.3	EU386066	87.5	41.0
OTU20361	S1	OP3Div2	29.4	25.3	EU385720	86.6	98.7
OTU19843	S1	OP3Div3	39.6	31.8	DQ088765	90.3	42.4
OTU7331	S1	OP3Div2	39.8	33.2	AY792313	88.3	99.8
OTU17851	S1	OP3Div3	39.4	31.4	AF407207	86.2	83.6
OTU20977	S1	OP3Div2	40.0	32.9	EU386066	91.8	100.0
OTU1511	S1	OP3Div3	30.0	25.4	DQ088765	90.4	36.1
OTU16353	S1	OP3Div3	35.2	31.0	AF407207	88.9	73.1
OTU17068	S1	OP3Div2	29.6	25.0	AY013695	92.7	47.8
OTU3016	S1	OP3Div2	39.8	31.8	FJ437903	98.2	100.0
OTU2777	S1	OP3Div4	37.2	28.8	EF602488	85.3	41.8
OTU12857	S1	OP3Div3	37.8	29.6	AB232821	88.5	94.7
OTU20320	S1	OP3Div5	40.4	33.8	FJ205385	85.6	58.1
OTU18728	S1	OP3Div2	39.8	33.1	AY792313	89.6	100.0
OTU15213	S1	OP3Div2	39.8	32.1	AY792313	88.2	100.0
OTU20437	S1	OP3Div5	28.3	24.4	AY775535	88.5	44.9
OTU11623	S1	OP3Div5	39.8	33.1	AJ224540	87.9	48.0
OTU14062	S1	OP3Div1	30.3	26.0	EU134907	89.7	47.3
OTU10911	S1	OP3Div5	33.3	31.3	AJ224540	84.0	44.8
OTU19445	S1	OP3Div5	39.8	33.1	EU245967	88.4	46.4
OTU17107	S1	OP3Div2	39.8	33.0	AY792313	85.5	100.0
OTU15342	S1	OP3Div5	39.3	30.7	AJ224540	88.6	52.2
OTU17721	S1	OP3Div5	38.9	30.2	EU491175	95.5	93.6
OTU13377	S1	OP3Div3	39.4	31.2	FJ437841	88.7	100.0
OTU6489	S1	OP3Div2	30.2	25.7	EU522667	83.7	89.8
OTU20117	S1	OP3Div2	30.1	25.9	AY792313	91.7	100.0
OTU14014	S1	OP3Div2	40.0	33.8	AY792313	87.7	99.8
OTU14173	S1	OP3Div3	40.0	32.1	AB248654	90.3	43.9
OTU4051	S1	OP3Div5	39.6	30.7	AM991240	82.6	73.9
OTU981	S1	OP3Div1	37.1	29.3	AM902635	86.8	46.2
OTU14490	S1	OP3Div1	38.5	30.2	AB294345	89.9	42.0
OTU14373	S1	OP3Div2	34.2	27.9	EU385743	94.6	43.4
OTU14803	S1	OP3Div2	40.0	32.9	EU386066	93.4	100.0
OTU1221	S1	OP3Div2	40.5	33.9	AJ567574	87.1	99.8
OTU16966	S1	OP3Div3	39.5	32.4	AF407207	88.6	81.9
OTU17134	S1	OP3Div5	39.2	33.2	AJ224540	88.8	88.7
OTU3359	S1	OP3Div1	38.5	30.2	AB294345	90.4	41.6
OTU3936	S1	OP3Div2	39.5	31.3	EU386066	89.4	100.0
OTU2941	S1	OP3Div1	37.4	30.5	EU385922	86.8	41.4
OTU18825	S1	OP3Div5	35.2	31.3	DQ676311	88.9	43.7
OTU2026	S1	OP3Div3	39.7	30.5	AF407207	91.2	45.0
OTU13501	S1	OP3Div2	39.3	30.4	EU385743	88.0	45.9
OTU8834	S1	OP3Div5	38.1	30.9	EU101223	89.4	53.1
OTU12736	S1	OP3Div2	40.0	33.7	AY013695	92.8	66.5
OTU8233	S1	OP3Div5	28.4	24.1	DQ676311	88.9	47.7
OTU21130	S1	OP3Div2	39.8	32.8	AY792313	89.8	100.0
OTU6294	S1	OP3Div3	37.5	29.7	FJ437841	88.0	95.6
OTU13819	S1	OP3Div3	35.2	30.3	AF407207	89.2	73.7
OTU15231	S1	OP3Div3	38.2	31.2	FJ437841	88.5	100.0
OTU16757	S1	OP3Div2	39.4	30.8	EU937932	87.4	44.1
OTU7998	S1	OP3Div2	39.0	31.6	AY792313	87.0	100.0
OTU18103	S1	OP3Div5	30.7	26.1	FJ205385	88.8	46.9
OTU12502	S1	OP3Div2	39.1	30.5	AY532589	96.6	100.0
OTU6282	S1	OP3Div3	38.1	31.5	AF407207	86.6	93.8
OTU17493	S1	OP3Div5	28.1	22.5	EU491309	94.0	38.8
OTU3453	S1	OP3Div5	29.9	25.7	AM991275	89.9	43.3
OTU8490	S1	OP3Div5	35.6	28.9	AY775535	90.4	47.1
OTU12055	S1	OP3Div2	39.6	31.4	EU385720	88.0	90.2
OTU9066	S1	OP3Div2	40.3	33.7	EU385667	92.8	99.4
OTU1039	S1	OP3Div5	36.1	31.2	FJ205385	87.4	46.0
OTU3365	S1	OP3Div5	37.3	29.5	EU101223	87.7	50.1
OTU10357	S1	OP3Div2	29.5	25.1	AY792313	89.1	100.0
OTU14937	S1	OP3Div2	37.4	30.5	EU385765	87.3	40.1
OTU6442	S1	OP3Div2	29.6	25.2	EU385716	88.8	100.0
OTU12475	S1	OP3Div3	29.7	25.2	DQ088765	90.1	38.6
OTU426	S1	OP3Div3	38.6	30.8	AF407201	86.0	95.7
OTU9683	S1	OP3Div2	39.8	33.5	AY792313	87.3	100.0
OTU5328	S1	OP3Div2	29.5	25.1	AY792313	90.9	100.0
OTU835	S1	OP3Div3	28.3	23.6	AF407201	86.2	77.3
OTU3598	S1	OP3Div2	40.2	32.4	AY792313	89.6	100.0
OTU20040	S1	OP3Div2	39.0	30.2	AY532589	92.7	100.0
OTU20640	S1	OP3Div2	39.8	33.1	AY792313	88.3	100.0
OTU10744	S1	OP3Div2	39.8	33.5	AY792313	91.9	100.0
OTU3394	S1	OP3Div2	39.8	32.7	AY792313	90.1	100.0
OTU14510	S1	OP3Div3	37.9	30.1	AB232806	88.8	93.4
OTU1842	S1	OP3Div2	39.8	33.1	AY792313	91.8	100.0
OTU3795	S1	OP3Div5	23.8	14.7	AY661975	97.8	15.0
OTU1007	S1	OP3Div2	37.4	30.3	AY013695	88.1	90.6
OTU15087	S1	OP3Div2	31.4	26.9	EU385743	91.1	46.1
OTU1301	S1	OP3Div2	35.7	28.3	AY792313	84.5	46.0
OTU3247	S1	OP3Div2	38.7	30.0	AY013695	93.3	50.2
OTU18676	S1	OP3Div6	39.2	30.7	AY050598	86.8	50.5
OTU11711	S1	OP3Div5	38.3	30.0	EU491175	94.7	93.4
OTU13286	S1	OP3Div1	30.2	26.0	AJ390463	89.8	48.7
OTU12449	S1	OP3Div2	39.8	33.0	AY792313	90.7	100.0
OTU5842	S1	OP3Div5	37.7	31.0	AY775535	85.8	43.6
OTU18175	S1	OP3Div3	36.6	29.3	AB232806	88.3	95.3
OTU21710	S1	OP3Div5	40.2	32.1	AJ224540	93.4	39.9
OTU18620	S1	OP3Div5	38.2	30.7	AM991240	85.9	81.1
OTU20865	S1	OP3Div2	30.2	26.1	AY792313	91.7	99.8
OTU17482	S1	OP3Div2	39.8	32.8	AY792313	90.3	100.0
OTU3212	S1	OP3Div3	38.8	31.4	DQ404728	91.6	100.0
OTU10217	S1	OP3Div2	39.7	31.7	EU385743	83.3	53.9
OTU20597	S1	OP3Div2	29.6	24.8	EU385720	81.0	100.0
OTU13440	S1	OP3Div2	29.5	25.1	AY792313	90.4	100.0
OTU12705	S1	OP3Div3	29.6	25.3	AF407201	89.8	45.0
OTU6480	S1	OP3Div2	37.1	31.0	AY792313	92.4	41.0
OTU5999	S1	OP3Div2	39.2	32.7	EU522667	88.6	92.2
OTU18077	S1	OP3Div2	39.9	32.9	EU385720	83.6	100.0
OTU16072	S1	OP3Div3	38.1	30.3	AB232806	84.6	92.0
OTU8653	S1	OP3Div5	39.8	32.1	FJ205385	86.7	47.8
OTU8736	S1	OP3Div3	37.9	30.8	AF407207	88.9	81.1
OTU19376	S1	OP3Div2	39.8	32.8	AY792313	87.9	100.0
OTU17273	S1	OP3Div2	39.4	30.9	AY792313	88.5	100.0
OTU4562	S1	OP3Div6	39.8	32.8	AY050598	88.6	48.0
OTU16766	S1	OP3Div6	32.5	27.5	AY050598	84.4	98.1
OTU1955	S1	OP3Div2	40.2	33.1	AY627570	91.3	89.2
OTU9552	S1	OP3Div2	40.3	33.5	AY792313	86.6	100.0
OTU16995	S1	OP3Div2	39.7	31.7	AY792313	88.0	99.4
OTU13059	S1	OP3Div5	39.2	30.7	FJ205385	88.7	46.0
OTU11622	S1	OP3Div2	39.8	33.0	AY792313	89.1	100.0
OTU21332	S1	OP3Div3	37.6	30.6	AF407207	85.2	82.3
OTU11701	S1	OP3Div2	37.6	29.8	EU385743	88.0	50.0
OTU14639	S1	OP3Div3	39.5	32.3	DQ088765	87.0	42.9
OTU9660	S1	OP3Div3	35.6	30.6	AF407207	89.5	73.5
OTU4047	S1	OP3Div3	37.4	29.3	FJ437841	89.9	96.1
OTU1016	S1	OP3Div3	36.7	28.6	AF407207	90.1	90.0
OTU17798	S1	OP3Div2	39.7	32.4	EU881347	88.0	100.0
OTU15465	S1	OP3Div3	38.2	30.0	FJ437841	90.6	100.0
OTU3952	S1	OP3Div2	30.1	25.8	AY373410	92.5	99.8
OTU2683	S1	OP3Div2	38.8	30.7	AJ567574	90.9	43.1
OTU7421	S1	OP3Div2	40.1	31.1	AY013695	95.4	53.3
OTU21449	S1	OP3Div3	38.2	31.7	AF407207	86.7	83.5
OTU15527	S1	OP3Div3	30.3	26.3	DQ088765	88.1	44.9
OTU12413	S1	OP3Div2	39.4	30.8	AY792313	87.7	40.0
OTU951	S1	OP3Div1	29.8	25.6	AB294931	90.0	39.9
OTU2264	S1	OP3Div2	39.8	32.8	AY792313	88.3	100.0
OTU17371	S1	OP3Div6	29.5	25.4	AY050598	94.1	38.0
OTU14667	S1	OP3Div2	40.2	32.4	EU386066	92.1	100.0
OTU13797	S1	OP3Div3	37.0	28.9	AB232806	87.7	96.5
OTU1448	S1	OP3Div5	38.0	32.3	AJ224540	90.0	47.2
OTU5738	S1	OP3Div2	39.2	32.8	AY373410	87.5	100.0
OTU14387	S1	OP3Div3	29.6	25.4	AB232821	88.5	40.2
OTU3759	S1	OP3Div2	38.5	29.8	FJ437903	87.8	99.4
OTU3027	S1	OP3Div3	36.1	28.5	DQ404728	88.3	97.3
OTU14093	S1	OP3Div1	39.4	30.7	AJ390463	89.0	43.5
OTU8748	S1	OP3Div2	39.6	33.1	AY792313	88.5	100.0
OTU16508	S1	OP3Div3	37.7	32.2	AF407207	86.1	82.0
OTU1995	S1	OP3Div5	37.1	29.2	AF507707	89.5	75.9
OTU16369	S1	OP3Div2	30.6	25.9	EU385956	91.3	100.0
OTU21454	S1	OP3Div3	31.2	26.6	AB248654	89.2	42.0
OTU707	S1	OP3Div2	39.2	30.8	EU385720	87.0	74.5
OTU15994	S1	OP3Div2	39.5	33.3	EU522667	87.8	89.8
OTU13876	S1	OP3Div5	28.0	24.5	EU491309	97.9	36.8
OTU12104	S1	OP3Div2	38.7	29.9	AY013695	94.9	49.4
OTU16521	S1	OP3Div3	38.5	33.0	DQ404728	98.2	88.9
OTU18402	S1	OP3Div2	35.8	28.3	EF602487	91.8	41.6
OTU21934	S1	OP3Div2	39.9	32.9	EU386066	90.0	99.4
OTU8850	S1	OP3Div2	32.7	27.5	EU386085	91.1	47.6
OTU480	S1	OP3Div2	39.7	32.7	AY792313	89.6	100.0
OTU1115	S1	OP3Div2	39.8	33.3	AY792313	89.1	100.0
OTU1648	S1	OP3Div2	39.9	32.0	EU386066	92.4	100.0
OTU11964	S1	OP3Div1	38.0	31.0	AB294345	87.5	40.4
OTU17246	S1	OP3Div3	38.4	30.3	DQ837261	88.4	80.8
OTU5026	S1	OP3Div2	24.5	16.1	AY013695	85.0	100.0
OTU6977	S1	OP3Div2	39.8	32.4	AY792313	89.5	100.0
OTU7927	S1	OP3Div3	37.2	29.6	AF407201	89.1	75.6
OTU67	S1	OP3Div1	28.9	24.6	EU134911	89.5	49.4
OTU2601	S1	OP3Div5	39.5	32.7	EU491235	91.0	43.7
OTU11394	S1	OP3Div3	38.6	30.4	AB232806	89.6	92.5
OTU11199	S1	OP3Div2	38.0	29.5	AY792313	90.9	99.1
OTU20255	S1	OP3Div3	37.7	31.7	FJ437841	87.2	100.0
OTU8134	S1	OP3Div3	38.7	30.0	AJ390471	90.8	41.5
OTU6496	S1	OP3Div3	36.7	28.5	AF407207	87.5	90.8
OTU16617	S1	OP3Div3	21.3	12.2	AB248653	100.0	13.9
OTU16013	S1	OP3Div3	30.1	25.7	AF407201	89.2	94.8
OTU13100	S1	OP3Div3	29.6	25.6	AB232814	89.3	40.2
OTU11378	S1	OP3Div5	37.9	29.6	AM991275	89.2	43.1
OTU19852	S1	OP3Div3	29.6	25.2	AF407201	89.5	95.0
OTU12564	S1	OP3Div3	31.8	26.9	DQ088765	89.5	45.9
OTU10404	S1	OP3Div3	36.5	28.8	AF407207	86.3	78.8
OTU2580	S1	OP3Div2	39.8	32.4	AY792313	87.5	99.2
OTU19202	S1	OP3Div1	29.6	25.2	DQ018787	89.6	44.2
OTU8667	S1	OP3Div5	39.4	32.9	FJ205385	90.4	48.3
OTU7567	S1	OP3Div2	20.7	12.2	AY792313	86.0	98.7
OTU6374	S1	OP3Div5	40.0	33.7	EU236383	79.8	64.3
OTU8661	S1	OP3Div5	39.6	31.7	DQ676311	89.1	48.1
OTU13290	S1	OP3Div3	38.4	30.0	DQ837261	88.6	74.0
OTU1833	S1	OP3Div2	39.4	30.9	AY627570	91.9	89.3
OTU15885	S1	OP3Div3	37.7	30.4	DQ404728	87.1	100.0
OTU20837	S1	OP3Div3	39.4	30.7	DQ837261	85.5	75.1
