#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	Flag
OTU5524	S1	OP3Div2	30.6	26.1	FRAGMENT_LARGE
OTU12710	S1	OP3Div2	38.7	30.1	FRAGMENT_LARGE
OTU10811	S1	OP3Div2	30.6	26.1	FRAGMENT_LARGE
OTU5522	S1	OP3Div2	30.1	25.8	FRAGMENT_LARGE
OTU4248	S1	OP3Div2	31.3	26.8	FRAGMENT_LARGE
OTU19560	S1	OP3Div2	29.7	25.6	FRAGMENT_LARGE
OTU12208	S1	OP3Div2	40.1	31.9	FRAGMENT_LARGE
OTU12624	S1	OP3Div2	39.0	30.1	FRAGMENT_LARGE
OTU16830	S1	OP3Div2	33.4	27.8	FRAGMENT_LARGE
OTU21766	S1	OP3Div2	37.1	28.9	FRAGMENT_LARGE
OTU7289	S1	OP3Div2	37.0	28.7	FRAGMENT_LARGE
OTU20249	S1	OP3Div2	40.2	32.1	FRAGMENT_LARGE
OTU9128	S1	OP3Div2	29.2	24.9	FRAGMENT_LARGE
OTU834	S1	OP3Div2	39.5	32.9	FRAGMENT_LARGE
OTU17798	S1	OP3Div2	39.7	32.4	FRAGMENT_LARGE
OTU14645	S1	OP3Div2	29.5	25.0	FRAGMENT_LARGE
OTU6416	S1	OP3Div2	28.8	24.1	FRAGMENT_LARGE
OTU3473	S1	OP3Div2	37.5	30.7	FRAGMENT_LARGE
OTU7826	S1	OP3Div2	39.7	31.6	FRAGMENT_LARGE
OTU14735	S1	OP3Div2	37.7	28.9	FRAGMENT_LARGE
OTU21385	S1	OP3Div2	39.5	31.6	FRAGMENT_LARGE
OTU4246	S1	OP3Div2	30.1	25.7	FRAGMENT_LARGE
OTU6239	S1	OP3Div2	39.4	31.2	FRAGMENT_LARGE
OTU4038	S1	OP3Div2	39.5	33.1	FRAGMENT_LARGE
OTU3952	S1	OP3Div2	30.1	25.8	FRAGMENT_LARGE
OTU20726	S1	OP3Div2	39.0	32.7	FRAGMENT_LARGE
OTU18602	S1	OP3Div2	29.5	25.1	FRAGMENT_LARGE
OTU19124	S1	OP3Div2	38.9	32.1	FRAGMENT_LARGE
OTU22099	S1	OP3Div2	29.5	25.0	FRAGMENT_LARGE
OTU3886	S1	OP3Div2	39.5	32.8	FRAGMENT_LARGE
OTU901	S1	OP3Div2	38.6	32.4	FRAGMENT_LARGE
OTU9032	S1	OP3Div2	29.6	25.4	FRAGMENT_LARGE
OTU9464	S1	OP3Div2	39.0	32.4	FRAGMENT_LARGE
OTU8791	S1	OP3Div2	39.5	32.6	FRAGMENT_LARGE
OTU10022	S1	OP3Div2	39.5	32.7	FRAGMENT_LARGE
OTU18669	S1	OP3Div2	39.5	32.8	FRAGMENT_LARGE
OTU11929	S1	OP3Div2	39.5	31.8	FRAGMENT_LARGE
OTU1390	S1	OP3Div2	38.3	30.3	FRAGMENT_LARGE
OTU20744	S1	OP3Div2	39.1	32.1	FRAGMENT_LARGE
OTU2601	S1	OP3Div2	39.5	32.7	FRAGMENT_LARGE
OTU13990	S1	OP3Div2	39.5	32.4	FRAGMENT_LARGE
OTU6372	S1	OP3Div2	39.5	33.0	FRAGMENT_LARGE
OTU5738	S1	OP3Div2	39.2	32.8	FRAGMENT_LARGE
OTU5376	S1	OP3Div2	29.7	25.7	FRAGMENT_LARGE
OTU3141	S1	OP3Div2	38.1	28.9	FRAGMENT_LARGE
OTU16319	S1	OP3Div2	26.0	18.8	FRAGMENT_LARGE
OTU7480	S1	OP3Div2	39.6	33.1	FRAGMENT_LARGE
OTU2742	S1	OP3Div2	38.6	30.7	FRAGMENT_LARGE
OTU12881	S1	OP3Div2	33.6	27.5	FRAGMENT_LARGE
OTU5235	S1	OP3Div2	39.5	32.6	FRAGMENT_LARGE
OTU13164	S1	OP3Div2	39.6	30.9	FRAGMENT_LARGE
OTU21690	S1	OP3Div2	39.5	30.7	FRAGMENT_LARGE
OTU9755	S1	OP3Div2	40.0	31.4	FRAGMENT_LARGE
OTU1221	S1	OP3Div2	40.5	33.9	FRAGMENT_LARGE
OTU11953	S1	OP3Div2	40.6	34.0	FRAGMENT_LARGE
OTU11951	S1	OP3Div2	38.3	29.3	FRAGMENT_LARGE
OTU87	S1	OP3Div2	31.1	26.4	FRAGMENT_LARGE
OTU4184	S1	OP3Div2	40.3	33.5	FRAGMENT_LARGE
OTU17499	S1	OP3Div2	40.0	31.4	FRAGMENT_LARGE
OTU5464	S1	OP3Div2	29.9	25.0	FRAGMENT_LARGE
OTU9651	S1	OP3Div2	38.2	28.9	FRAGMENT_LARGE
OTU21651	S1	OP3Div2	40.3	32.8	FRAGMENT_LARGE
OTU6191	S1	OP3Div2	40.2	32.7	FRAGMENT_LARGE
OTU2550	S1	OP3Div2	40.3	33.5	FRAGMENT_LARGE
OTU13588	S1	OP3Div2	40.3	32.2	FRAGMENT_LARGE
OTU16535	S1	OP3Div2	40.0	31.3	FRAGMENT_LARGE
OTU17061	S1	OP3Div2	40.0	31.0	FRAGMENT_LARGE
OTU8700	S1	OP3Div2	40.1	33.4	FRAGMENT_LARGE
OTU8027	S1	OP3Div2	40.3	32.8	FRAGMENT_LARGE
OTU8028	S1	OP3Div2	31.5	26.6	FRAGMENT_LARGE
OTU4046	S1	OP3Div2	40.3	33.3	FRAGMENT_LARGE
OTU16377	S1	OP3Div2	40.3	33.5	FRAGMENT_LARGE
OTU14263	S1	OP3Div2	37.6	29.0	FRAGMENT_LARGE
OTU15553	S1	OP3Div2	40.3	33.3	FRAGMENT_LARGE
OTU19377	S1	OP3Div2	40.3	32.8	FRAGMENT_LARGE
OTU20320	S1	OP3Div2	40.4	33.8	FRAGMENT_LARGE
OTU9450	S1	OP3Div2	40.3	32.6	FRAGMENT_LARGE
OTU16847	S1	OP3Div2	40.3	32.8	FRAGMENT_LARGE
OTU9190	S1	OP3Div2	40.3	33.1	FRAGMENT_LARGE
OTU11685	S1	OP3Div2	30.1	25.4	FRAGMENT_LARGE
OTU6941	S1	OP3Div2	40.3	32.9	FRAGMENT_LARGE
OTU1039	S1	OP3Div2	36.1	31.2	FRAGMENT_LARGE
OTU21195	S1	OP3Div2	40.3	33.2	FRAGMENT_LARGE
OTU5803	S1	OP3Div2	40.3	32.3	FRAGMENT_LARGE
OTU67	S1	NewZetaOtu1	28.9	24.6	FRAGMENT_LARGE
OTU2095	S1	NewZetaOtu1	38.0	30.5	FRAGMENT_LARGE
OTU8233	S1	NewZetaOtu1	28.4	24.1	FRAGMENT_LARGE
OTU21049	S1	NewZetaOtu1	37.3	30.2	FRAGMENT_LARGE
OTU18617	S1	NewZetaOtu1	27.8	23.6	FRAGMENT_LARGE
OTU19946	S1	NewZetaOtu1	37.4	30.2	FRAGMENT_LARGE
OTU13406	S1	NewZetaOtu1	37.6	31.7	FRAGMENT_LARGE
OTU4904	S1	NewZetaOtu1	36.7	29.6	FRAGMENT_LARGE
OTU21611	S1	NewZetaOtu1	39.2	31.9	FRAGMENT_LARGE
OTU10217	S1	NewZetaOtu1	39.7	31.7	FRAGMENT_LARGE
OTU1338	S1	NewZetaOtu1	38.9	30.0	FRAGMENT_LARGE
OTU15236	S1	NewZetaOtu1	39.4	30.8	FRAGMENT_LARGE
OTU15884	S1	NewZetaOtu1	32.0	27.1	FRAGMENT_LARGE
OTU13915	S1	NewZetaOtu1	39.4	31.0	FRAGMENT_LARGE
OTU344	S1	NewZetaOtu1	39.5	32.9	FRAGMENT_LARGE
OTU4278	S1	NewZetaOtu1	37.8	28.9	FRAGMENT_LARGE
OTU4936	S1	NewZetaOtu1	38.0	29.3	FRAGMENT_LARGE
OTU18599	S1	NewZetaOtu1	38.0	29.5	FRAGMENT_LARGE
OTU19145	S1	NewZetaOtu1	38.2	29.9	FRAGMENT_LARGE
OTU4236	S1	NewZetaOtu1	30.1	25.8	FRAGMENT_LARGE
OTU4803	S1	NewZetaOtu1	30.9	26.3	FRAGMENT_LARGE
OTU7065	S1	NewZetaOtu1	38.2	29.9	FRAGMENT_LARGE
OTU14245	S1	NewZetaOtu1	39.2	31.6	FRAGMENT_LARGE
OTU17551	S1	NewZetaOtu1	29.5	25.0	FRAGMENT_LARGE
OTU18029	S1	NewZetaOtu1	29.7	25.7	FRAGMENT_LARGE
OTU7928	S1	NewZetaOtu1	29.7	25.7	FRAGMENT_LARGE
OTU10804	S1	NewZetaOtu1	29.6	25.2	FRAGMENT_LARGE
OTU8637	S1	NewZetaOtu1	35.4	28.3	FRAGMENT_LARGE
OTU2670	S1	NewZetaOtu1	29.6	25.1	FRAGMENT_LARGE
OTU12564	S1	NewZetaOtu2	31.8	26.9	FRAGMENT_LARGE
OTU7992	S1	NewZetaOtu2	39.1	30.2	FRAGMENT_LARGE
OTU1451	S1	NewZetaOtu2	38.3	29.3	FRAGMENT_LARGE
OTU21297	S1	NewZetaOtu2	30.0	25.3	FRAGMENT_LARGE
OTU21865	S1	NewZetaOtu2	38.2	28.9	FRAGMENT_LARGE
OTU3079	S1	NewZetaOtu2	30.0	25.2	FRAGMENT_LARGE
OTU10163	S1	NewZetaOtu2	29.4	24.5	FRAGMENT_LARGE
OTU9003	S1	NewZetaOtu2	29.9	24.9	FRAGMENT_LARGE
OTU15527	S1	NewZetaOtu2	30.3	26.3	FRAGMENT_LARGE
OTU12705	S1	NewZetaOtu2	29.6	25.3	FRAGMENT_LARGE
OTU6999	S1	NewZetaOtu2	38.2	29.6	FRAGMENT_LARGE
OTU5475	S1	NewZetaOtu2	35.2	28.3	FRAGMENT_LARGE
OTU3677	S1	NewZetaOtu2	34.8	27.9	FRAGMENT_LARGE
OTU20999	S1	NewZetaOtu2	30.6	26.1	FRAGMENT_LARGE
OTU8625	S1	NewZetaOtu2	38.2	29.0	FRAGMENT_LARGE
OTU19583	S1	NewZetaOtu2	30.0	25.0	FRAGMENT_LARGE
OTU3748	S1	NewZetaOtu2	35.1	28.1	FRAGMENT_LARGE
OTU18298	S1	NewZetaOtu2	39.8	31.2	FRAGMENT_LARGE
OTU9325	S1	NewZetaOtu2	30.2	25.6	FRAGMENT_LARGE
OTU15599	S1	NewZetaOtu2	38.4	29.6	FRAGMENT_LARGE
OTU11317	S1	NewZetaOtu2	39.7	31.0	FRAGMENT_LARGE
OTU20889	S1	NewZetaOtu2	39.9	31.5	FRAGMENT_LARGE
OTU38	S1	NewZetaOtu2	39.7	31.5	FRAGMENT_LARGE
OTU9783	S1	NewZetaOtu2	36.0	28.5	FRAGMENT_LARGE
OTU15041	S1	NewZetaOtu2	40.2	31.7	FRAGMENT_LARGE
OTU1968	S1	NewZetaOtu2	30.6	26.1	FRAGMENT_LARGE
OTU10078	S1	OP3Div5	39.2	32.8	FRAGMENT_LARGE
OTU20365	S1	OP3Div5	38.9	31.2	FRAGMENT_LARGE
OTU5236	S1	OP3Div5	39.2	32.8	FRAGMENT_LARGE
OTU5561	S1	OP3Div5	39.2	32.4	FRAGMENT_LARGE
OTU13410	S1	OP3Div5	39.2	33.1	FRAGMENT_LARGE
OTU3234	S1	OP3Div5	39.2	32.1	FRAGMENT_LARGE
OTU13550	S1	OP3Div5	39.2	33.3	FRAGMENT_LARGE
OTU14601	S1	OP3Div5	39.6	32.8	FRAGMENT_LARGE
OTU13323	S1	OP3Div5	39.2	32.4	FRAGMENT_LARGE
OTU16027	S1	OP3Div5	39.2	32.8	FRAGMENT_LARGE
OTU5999	S1	OP3Div2	39.2	32.7	FRAGMENT_LARGE
OTU5997	S1	OP3Div2	38.9	32.5	FRAGMENT_LARGE
OTU6358	S1	OP3Div2	39.0	32.6	FRAGMENT_LARGE
OTU13458	S1	OP3Div2	39.7	32.0	FRAGMENT_LARGE
OTU5773	S1	OP3Div2	38.5	32.4	FRAGMENT_LARGE
OTU5772	S1	OP3Div2	39.8	32.8	FRAGMENT_LARGE
OTU7025	S1	OP3Div2	39.5	33.2	FRAGMENT_LARGE
OTU9256	S1	OP3Div2	29.5	25.0	FRAGMENT_LARGE
OTU2945	S1	OP3Div2	39.8	33.6	FRAGMENT_LARGE
OTU4768	S1	OP3Div2	39.5	32.8	FRAGMENT_LARGE
OTU1575	S1	OP3Div2	30.7	26.1	FRAGMENT_LARGE
OTU15994	S1	OP3Div2	39.5	33.3	FRAGMENT_LARGE
OTU12470	S1	OP3Div2	39.6	33.4	FRAGMENT_LARGE
OTU6489	S1	OP3Div2	30.2	25.7	FRAGMENT_LARGE
OTU19051	S1	OP3Div2	30.0	25.1	FRAGMENT_LARGE
OTU12982	S1	OP3Div2	39.0	32.7	FRAGMENT_LARGE
OTU2530	S1	OP3Div4	39.9	32.2	FRAGMENT_LARGE
OTU14536	S1	OP3Div4	30.8	26.3	FRAGMENT_LARGE
OTU12413	S1	OP3Div4	39.4	30.8	FRAGMENT_LARGE
OTU7743	S1	OP3Div4	39.4	30.8	FRAGMENT_LARGE
OTU310	S1	OP3Div4	39.3	30.1	FRAGMENT_LARGE
OTU20188	S1	OP3Div4	30.1	26.1	FRAGMENT_LARGE
OTU13135	S1	OP3Div4	39.5	31.8	FRAGMENT_LARGE
OTU1157	S1	OP3Div4	39.9	31.5	FRAGMENT_LARGE
OTU15806	S1	OP3Div4	39.7	31.5	FRAGMENT_LARGE
OTU3580	S1	OP3Div4	39.6	31.1	FRAGMENT_LARGE
OTU4509	S1	OP3Div4	32.4	27.3	FRAGMENT_LARGE
OTU11378	S1	NewZetaOtu3	37.9	29.6	FRAGMENT_LARGE
OTU16072	S1	NewZetaOtu3	38.1	30.3	FRAGMENT_LARGE
OTU10277	S1	NewZetaOtu3	39.6	30.6	FRAGMENT_LARGE
OTU17080	S1	NewZetaOtu3	36.6	29.1	FRAGMENT_LARGE
OTU11538	S1	NewZetaOtu3	37.2	29.3	FRAGMENT_LARGE
OTU11766	S1	NewZetaOtu3	37.7	30.6	FRAGMENT_LARGE
OTU2913	S1	NewZetaOtu3	37.6	31.7	FRAGMENT_LARGE
OTU14859	S1	NewZetaOtu3	37.1	31.4	FRAGMENT_LARGE
OTU9043	S1	NewZetaOtu3	36.4	30.0	FRAGMENT_LARGE
OTU1301	S1	NewZetaOtu3	35.7	28.3	FRAGMENT_LARGE
OTU14398	S1	OP3Div4	33.0	27.4	FRAGMENT_LARGE
OTU19492	S1	OP3Div4	30.0	25.6	FRAGMENT_LARGE
OTU15180	S1	OP3Div4	39.0	30.5	FRAGMENT_LARGE
OTU16294	S1	OP3Div4	31.5	26.9	FRAGMENT_LARGE
OTU6990	S1	OP3Div4	37.5	28.9	FRAGMENT_LARGE
OTU17748	S1	OP3Div4	30.5	25.9	FRAGMENT_LARGE
OTU13531	S1	OP3Div4	28.6	23.9	FRAGMENT_LARGE
OTU10911	S1	NewZetaOtu4	33.3	31.3	FRAGMENT_LARGE
OTU4489	S1	NewZetaOtu4	33.5	30.0	FRAGMENT_LARGE
OTU19613	S1	NewZetaOtu4	33.1	30.0	FRAGMENT_LARGE
OTU5796	S1	NewZetaOtu4	34.8	30.0	FRAGMENT_LARGE
OTU2833	S1	NewZetaOtu5	40.4	33.8	FRAGMENT_LARGE
OTU3895	S1	NewZetaOtu5	40.4	32.9	FRAGMENT_LARGE
OTU19552	S1	NewZetaOtu5	40.1	32.7	FRAGMENT_LARGE
OTU8667	S1	NewZetaOtu6	39.4	32.9	FRAGMENT_LARGE
OTU10651	S1	NewZetaOtu6	38.6	31.4	FRAGMENT_LARGE
OTU951	S1	NewZetaOtu6	29.8	25.6	FRAGMENT_LARGE
OTU6374	S1	NewZetaOtu7	40.0	33.7	FRAGMENT_LARGE
OTU16727	S1	NewZetaOtu7	40.2	33.0	FRAGMENT_LARGE
OTU4191	S1	NewZetaOtu7	39.2	33.2	FRAGMENT_LARGE
OTU13333	S1	OP3Div4	40.4	32.8	DOUBLETON,FRAGMENT_LARGE
OTU13118	S1	NewZetaOtu8	29.6	25.3	DOUBLETON,FRAGMENT_LARGE
OTU20319	S1	NewZetaOtu8	37.6	29.6	DOUBLETON,FRAGMENT_LARGE
OTU3085	S1	NewZetaOtu9	30.5	25.9	DOUBLETON,FRAGMENT_LARGE
OTU6755	S1	NewZetaOtu9	21.9	12.9	DOUBLETON,FRAGMENT_SMALL
OTU9259	S1	NewZetaOtu10	34.9	28.2	DOUBLETON,FRAGMENT_LARGE
OTU13939	S1	NewZetaOtu10	37.1	31.8	DOUBLETON,FRAGMENT_LARGE
OTU17690	S1	NewZetaOtu11	40.6	33.9	DOUBLETON,FRAGMENT_LARGE
OTU15302	S1	NewZetaOtu11	21.4	12.3	DOUBLETON,FRAGMENT_SMALL
OTU5944	S1	NewZetaOtu12	30.1	25.4	DOUBLETON,FRAGMENT_LARGE
OTU12505	S1	NewZetaOtu12	39.6	32.3	DOUBLETON,FRAGMENT_LARGE
OTU1853	S1	NewZetaOtu13	40.1	31.9	DOUBLETON,FRAGMENT_LARGE
OTU15179	S1	NewZetaOtu13	39.6	32.2	DOUBLETON,FRAGMENT_LARGE
OTU2548	S1	NewZetaOtu14	38.1	29.1	DOUBLETON,FRAGMENT_LARGE
OTU19291	S1	NewZetaOtu14	38.9	29.7	DOUBLETON,FRAGMENT_LARGE
OTU4051	S1	NewZetaOtu15	39.6	30.7	DOUBLETON,FRAGMENT_LARGE
OTU4455	S1	NewZetaOtu15	27.6	22.4	DOUBLETON,FRAGMENT_LARGE
OTU17706	S1	NewZetaOtu16	37.7	31.7	DOUBLETON,FRAGMENT_LARGE
OTU2332	S1	NewZetaOtu16	29.1	24.6	DOUBLETON,FRAGMENT_LARGE
OTU15772	S1	NewZetaOtu17	38.9	30.0	DOUBLETON,FRAGMENT_LARGE
OTU7233	S1	NewZetaOtu17	31.1	26.6	DOUBLETON,FRAGMENT_LARGE
OTU919	S1	NewZetaOtu18	38.5	30.0	FRAGMENT_LARGE,SINGLETON
OTU17708	S1	NewZetaOtu19	39.6	31.8	FRAGMENT_LARGE,SINGLETON
OTU6842	S1	NewZetaOtu20	39.0	32.4	FRAGMENT_LARGE,SINGLETON
OTU14062	S1	NewZetaOtu21	30.3	26.0	FRAGMENT_LARGE,SINGLETON
OTU1448	S1	NewZetaOtu22	38.0	32.3	FRAGMENT_LARGE,SINGLETON
OTU6618	S1	NewZetaOtu23	38.9	30.0	FRAGMENT_LARGE,SINGLETON
OTU14969	S1	NewZetaOtu24	38.9	32.2	FRAGMENT_LARGE,SINGLETON
OTU5880	S1	NewZetaOtu25	33.2	27.4	FRAGMENT_LARGE,SINGLETON
OTU8488	S1	NewZetaOtu26	30.9	26.6	FRAGMENT_LARGE,SINGLETON
OTU127	S1	NewZetaOtu27	27.0	21.9	FRAGMENT_LARGE,SINGLETON
OTU3476	S1	NewZetaOtu28	38.2	29.5	FRAGMENT_LARGE,SINGLETON
OTU6480	S1	NewZetaOtu29	37.1	31.0	FRAGMENT_LARGE,SINGLETON
OTU9690	S1	NewZetaOtu30	30.1	26.2	FRAGMENT_LARGE,SINGLETON
OTU16150	S1	NewZetaOtu31	39.4	31.0	FRAGMENT_LARGE,SINGLETON
OTU18693	S1	NewZetaOtu32	40.2	32.2	FRAGMENT_LARGE,SINGLETON
