#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	Flag
AM997350_1_1560	S1	OP3Div3	97.3	95.6	0
KU654968_1_518	S1	OP3Div3	32.7	32.0	FRAGMENT_LARGE
KT798864_1_488	S1	OP3Div3	32.5	30.9	FRAGMENT_LARGE
DQ262817_1_478	S1	OP3Div3	29.7	37.1	FRAGMENT_LARGE
KU655166_1_516	S1	OP3Div3	32.7	32.0	FRAGMENT_LARGE
KU652107_1_524	S1	OP3Div3	32.7	32.0	FRAGMENT_LARGE
KU649959_1_517	S1	OP3Div3	32.7	32.0	FRAGMENT_LARGE
KT796927_1_488	S1	OP3Div3	32.5	30.9	FRAGMENT_LARGE
KT252218_1_488	S1	OP3Div3	32.5	30.9	FRAGMENT_LARGE
JN838897_1_720	S1	OP3Div3	49.9	55.9	FRAGMENT_LARGE
KT797133_1_490	S1	OP3Div3	32.5	30.9	FRAGMENT_LARGE
KU650185_1_519	S1	OP3Div3	32.7	32.0	FRAGMENT_LARGE
JN444129_1_797	S1	OP3Div3	48.4	53.0	FRAGMENT_LARGE
HQ697848_1_1555	S1	OP3Div3	96.1	95.2	0
KT280786_1_783	S1	OP3Div3	45.9	50.3	FRAGMENT_LARGE
JQ580263_1_1550	S1	OP3Div3	96.7	95.3	0
FN553974_1_1549	S1	OP3Div3	96.5	95.3	0
KU655095_1_517	S1	OP3Div3	32.7	31.9	FRAGMENT_LARGE
KT798202_1_488	S1	OP3Div3	32.5	30.8	FRAGMENT_LARGE
KM454340_1_1461	S1	OP3Div3	96.5	95.3	0
KU654442_1_516	S1	OP3Div3	32.7	32.0	FRAGMENT_LARGE
KU654384_1_513	S1	OP3Div3	32.7	31.9	FRAGMENT_LARGE
KT798344_1_484	S1	OP3Div3	32.5	30.8	FRAGMENT_LARGE
GQ994796_1_583	S1	OP3Div3	32.3	29.9	FRAGMENT_LARGE
KM410609_1_1359	S1	OP3Div3	96.1	95.1	0
GQ994795_1_708	S1	OP3Div3	38.7	39.6	FRAGMENT_LARGE
HM228776_1_876	S1	OP3Div3	64.4	67.2	FRAGMENT_LARGE
GQ994865_1_652	S1	OP3Div3	33.3	34.2	FRAGMENT_LARGE
KT798991_1_485	S1	OP3Div3	32.5	30.8	FRAGMENT_LARGE
JF747830_1_1445	S1	OP3Div3	96.1	95.1	0
GQ994798_1_615	S1	OP3Div3	32.7	32.6	FRAGMENT_LARGE
FP245538_18219_19711	S1	OP3Div3	96.1	95.1	0
AF195454_1_768	S1	OP3Div3	41.7	44.9	FRAGMENT_LARGE
KU654779_1_514	S1	OP3Div3	32.6	31.9	FRAGMENT_LARGE
KT797025_1_485	S1	OP3Div3	32.5	30.9	FRAGMENT_LARGE
KC255313_1_1446	S1	OP3Div3	96.1	95.2	0
JN177926_1_1451	S1	OP3Div3	96.7	95.3	0
JN177927_1_1410	S1	OP3Div3	96.1	95.2	0
KU650484_1_514	S1	OP3Div3	32.7	31.9	FRAGMENT_LARGE
JF503030_1_1047	S1	OP3Div3	57.2	64.0	FRAGMENT_LARGE
JF502944_1_1012	S1	OP3Div3	56.9	61.9	FRAGMENT_LARGE
JQ055937_1_457	S1	OP3Div3	31.6	27.6	FRAGMENT_LARGE
JQ056884_1_457	S1	OP3Div3	31.3	27.5	FRAGMENT_LARGE
JQ057436_1_457	S1	OP3Div3	31.7	27.7	FRAGMENT_LARGE
JQ311892_1_1467	S1	OP3Div3	96.1	95.2	0
KU653447_1_511	S1	OP3Div3	32.6	31.8	FRAGMENT_LARGE
KC358554_1_1298	S1	OP3Div3	96.1	95.0	AMBIGUOUS_BASES
HE999284_1_939	S1	OP3Div3	54.7	58.3	FRAGMENT_LARGE
HE999250_1_831	S1	OP3Div3	54.6	58.2	FRAGMENT_LARGE
HQ119998_1_1513	S1	OP3Div3	96.1	95.1	0
GQ090853_1_1377	S1	OP3Div3	96.1	95.1	0
HE998979_1_938	S1	OP3Div3	54.6	58.2	FRAGMENT_LARGE
AB930499_1_1468	S1	OP3Div3	96.1	94.9	0
KU650755_1_514	S1	OP3Div3	32.7	31.9	FRAGMENT_LARGE
KT797718_1_485	S1	OP3Div3	32.5	30.8	FRAGMENT_LARGE
AB902644_1_599	S1	OP3Div3	32.6	31.5	FRAGMENT_LARGE
KT251940_1_485	S1	OP3Div3	32.5	30.8	FRAGMENT_LARGE
JN387307_1_1193	S1	OP3Div3	77.3	84.3	0
KT251910_1_484	S1	OP3Div3	32.5	30.9	FRAGMENT_LARGE
HQ691943_1_1413	S1	OP3Div3	96.1	95.2	0
KT798067_1_485	S1	OP3Div3	32.5	30.9	FRAGMENT_LARGE
KR813960_1_873	S1	OP3Div3	48.0	52.8	FRAGMENT_LARGE
JQ925053_1_1549	S1	OP3Div3	96.1	95.2	0
AY164447_1_700	S1	OP3Div3	45.2	49.6	FRAGMENT_LARGE
AB858546_1_1449	S1	OP3Div3	97.1	95.3	0
KU653553_1_514	S1	OP3Div3	32.6	31.9	FRAGMENT_LARGE
KT797048_1_485	S1	OP3Div3	32.5	30.8	FRAGMENT_LARGE
KU652108_1_514	S1	OP3Div3	32.6	31.9	FRAGMENT_LARGE
EF665868_1_909	S1	OP3Div3	64.5	67.8	FRAGMENT_LARGE
JN502053_1_1474	S1	OP3Div3	96.9	95.4	0
KU654075_1_513	S1	OP3Div3	32.7	32.0	FRAGMENT_LARGE
GU127055_1_1225	S1	OP3Div3	94.3	94.4	0
KU651652_1_513	S1	OP3Div3	32.7	32.0	FRAGMENT_LARGE
HQ046796_1_472	S1	OP3Div3	32.3	30.0	FRAGMENT_LARGE
KU650062_1_513	S1	OP3Div3	32.7	32.0	FRAGMENT_LARGE
KT797474_1_484	S1	OP3Div3	32.5	30.9	FRAGMENT_LARGE
FJ484175_1_749	S1	OP3Div3	51.5	55.2	FRAGMENT_LARGE
EU921214_1_930	S1	OP3Div3	56.8	62.5	FRAGMENT_LARGE
EU921213_1_930	S1	OP3Div3	56.8	62.5	FRAGMENT_LARGE
KU655638_1_517	S1	OP3Div3	32.7	32.0	FRAGMENT_LARGE
KU652114_1_512	S1	OP3Div3	32.6	31.9	FRAGMENT_LARGE
KT798487_1_483	S1	OP3Div3	32.5	30.8	FRAGMENT_LARGE
KU651471_1_513	S1	OP3Div3	32.7	32.0	FRAGMENT_LARGE
JQ041438_1_755	S1	OP3Div3	40.0	43.4	FRAGMENT_LARGE
AB745091_1_538	S1	OP3Div3	35.2	41.9	FRAGMENT_LARGE
FJ901642_1_814	S1	OP3Div3	51.0	54.7	FRAGMENT_LARGE
KU651232_1_517	S1	OP3Div3	32.7	32.0	FRAGMENT_LARGE
KT797740_1_488	S1	OP3Div3	32.5	30.9	FRAGMENT_LARGE
KT797884_1_484	S1	OP3Div3	32.5	30.9	FRAGMENT_LARGE
FJ351438_1_874	S1	OP3Div3	56.5	61.4	FRAGMENT_LARGE
KT798367_1_488	S1	OP3Div3	32.5	30.9	FRAGMENT_LARGE
KU655120_1_517	S1	OP3Div3	32.7	32.0	FRAGMENT_LARGE
FJ351599_1_875	S1	OP3Div3	56.5	61.4	FRAGMENT_LARGE
KU655036_1_513	S1	OP3Div3	32.7	32.0	FRAGMENT_LARGE
KT798727_1_484	S1	OP3Div3	32.5	30.9	FRAGMENT_LARGE
EU921218_1_933	S1	OP3Div3	57.4	62.6	FRAGMENT_LARGE
KT798507_1_484	S1	OP3Div3	32.5	30.9	FRAGMENT_LARGE
KU652095_1_513	S1	OP3Div3	32.7	32.0	FRAGMENT_LARGE
KT797183_1_484	S1	OP3Div3	32.5	30.9	FRAGMENT_LARGE
FN870314_1_1545	S1	OP3Div3	95.4	94.7	0
AB722207_1_1415	S1	OP3Div3	95.1	94.9	0
KR335495_1_490	S1	OP3Div3	34.7	37.4	FRAGMENT_LARGE
GU911381_1_853	S1	OP3Div3	55.8	59.6	FRAGMENT_LARGE
HM243903_1_1544	S1	OP3Div3	96.2	95.1	0
KU652891_1_515	S1	OP3Div3	32.7	32.0	FRAGMENT_LARGE
EU921222_1_932	S1	OP3Div3	56.9	62.6	FRAGMENT_LARGE
EU921223_1_933	S1	OP3Div3	56.9	62.6	FRAGMENT_LARGE
AB248655_1_1550	S1	OP3Div3	95.8	94.2	AMBIGUOUS_BASES
HQ003647_1_1550	S1	OP3Div3	96.0	94.9	0
HQ003646_1_1550	S1	OP3Div3	96.0	94.9	0
HG976699_1_420	S1	OP3Div3	29.7	26.4	FRAGMENT_LARGE
FJ901598_1_1372	S1	OP3Div3	96.3	95.2	0
AB364884_1_1512	S1	OP3Div3	95.9	95.0	AMBIGUOUS_BASES
KU654395_1_513	S1	OP3Div3	32.7	32.0	FRAGMENT_LARGE
HQ062780_1_387	S1	OP3Div3	22.6	23.2	FRAGMENT_SMALL
JQ696346_1_739	S1	OP3Div3	39.8	42.2	AMBIGUOUS_BASES,FRAGMENT_LARGE
KU650089_1_513	S1	OP3Div3	32.7	32.0	FRAGMENT_LARGE
EU921217_1_930	S1	OP3Div3	56.8	62.4	FRAGMENT_LARGE
GU127092_1_1233	S1	OP3Div3	94.2	94.3	0
JQ925126_1_1484	S1	OP3Div3	92.4	93.7	AMBIGUOUS_BASES
FJ902325_1_779	S1	OP3Div3	48.3	53.1	FRAGMENT_LARGE
DQ909823_1_476	S1	OP3Div3	32.6	31.2	FRAGMENT_LARGE
AF320942_1_515	S1	OP3Div3	30.9	26.5	FRAGMENT_LARGE
HE999195_1_874	S1	OP3Div3	54.7	58.2	CHIMERA,FRAGMENT_LARGE
KT797697_1_485	S1	OP3Div3	32.5	30.9	FRAGMENT_LARGE
KU650898_1_514	S1	OP3Div3	32.7	32.0	FRAGMENT_LARGE
HQ078128_1_482	S1	OP3Div3	32.5	30.7	FRAGMENT_LARGE
HQ046203_1_482	S1	OP3Div3	32.5	30.7	FRAGMENT_LARGE
HQ063128_1_488	S1	OP3Div3	32.6	31.1	FRAGMENT_LARGE
HQ046984_1_488	S1	OP3Div3	32.6	31.1	FRAGMENT_LARGE
HQ061134_1_478	S1	OP3Div3	32.4	30.3	FRAGMENT_LARGE
HQ067060_1_462	S1	OP3Div3	32.1	29.1	FRAGMENT_LARGE
HQ091391_1_454	S1	OP3Div3	31.9	28.5	FRAGMENT_LARGE
HQ063150_1_461	S1	OP3Div3	32.0	29.0	FRAGMENT_LARGE
HQ038291_1_389	S1	OP3Div3	22.8	23.3	FRAGMENT_SMALL
HQ079421_1_475	S1	OP3Div3	32.1	30.1	FRAGMENT_LARGE
HQ054120_1_486	S1	OP3Div3	32.5	31.0	FRAGMENT_LARGE
HQ077174_1_488	S1	OP3Div3	32.5	31.0	FRAGMENT_LARGE
HQ074234_1_477	S1	OP3Div3	32.4	30.2	FRAGMENT_LARGE
HQ063565_1_487	S1	OP3Div3	32.5	31.0	FRAGMENT_LARGE
HQ089735_1_478	S1	OP3Div3	32.4	30.3	FRAGMENT_LARGE
FN646441_1_1551	S1	OP3Div3	97.3	95.6	0
FN646435_1_1551	S1	OP3Div3	97.3	95.6	0
FN646440_1_1551	S1	OP3Div3	97.3	95.6	0
FN646447_1_1554	S1	OP3Div3	97.3	95.6	0
FN646451_1_1559	S1	OP3Div3	97.3	95.5	0
FJ484136_1_739	S1	OP3Div3	51.8	55.5	FRAGMENT_LARGE
AB291539_1_458	S1	OP3Div3	22.1	22.2	FRAGMENT_SMALL
HQ052774_1_492	S1	OP3Div3	32.6	31.4	FRAGMENT_LARGE
HQ073290_1_457	S1	OP3Div3	31.7	28.6	FRAGMENT_LARGE
HQ064501_1_479	S1	OP3Div3	32.3	29.9	FRAGMENT_LARGE
KC358021_1_1301	S1	OP3Div3	96.7	95.2	0
HQ075761_1_481	S1	OP3Div3	32.3	30.6	FRAGMENT_LARGE
HQ076117_1_417	S1	OP3Div3	28.4	25.7	FRAGMENT_LARGE
HQ081990_1_478	S1	OP3Div3	32.0	30.4	FRAGMENT_LARGE
HQ066413_1_478	S1	OP3Div3	31.9	30.3	FRAGMENT_LARGE
JX235771_1_472	S1	OP3Div3	28.9	25.7	FRAGMENT_LARGE
KU652829_1_505	S1	OP3Div3	32.3	31.6	FRAGMENT_LARGE
KT799022_1_476	S1	OP3Div3	32.2	30.5	FRAGMENT_LARGE
KU652546_1_501	S1	OP3Div3	32.3	31.3	FRAGMENT_LARGE
BARS01015423_1_587	S1	OP3Div3	31.3	27.2	FRAGMENT_LARGE
JN839209_1_720	S1	OP3Div3	49.1	55.8	FRAGMENT_LARGE
DQ921819_1_413	S1	OP3Div3	29.0	25.7	FRAGMENT_LARGE
EU134914_1_1385	S1	OP3Div3	95.0	93.8	0
FJ901409_1_754	S1	OP3Div3	54.2	57.6	FRAGMENT_LARGE
AB924391_1_1540	S1	OP3Div3	96.8	95.2	0
JX227001_1_1553	S1	OP3Div5	96.5	95.1	0
FM213791_1_699	S1	OP3Div5	37.9	38.8	FRAGMENT_LARGE
AM997371_1_1503	S1	OP3Div5	96.1	95.0	0
LC139420_1_912	S1	OP3Div5	56.9	62.6	FRAGMENT_LARGE
AM997624_1_1540	S1	OP3Div5	96.1	95.0	0
AM997877_1_1520	S1	OP3Div5	96.1	95.0	0
JX227499_1_1522	S1	OP3Div5	96.1	95.0	0
JX226981_1_1523	S1	OP3Div5	96.1	95.0	0
AM997579_1_1548	S1	OP3Div5	96.1	95.0	0
AM997475_1_1519	S1	OP3Div5	96.1	95.0	0
AM997403_1_1505	S1	OP3Div5	96.1	95.0	0
JF812591_1_747	S1	OP3Div5	56.3	52.5	FRAGMENT_LARGE
JN621428_1_920	S1	OP3Div5	63.4	62.8	FRAGMENT_LARGE
AB329860_1_874	S1	OP3Div5	56.4	61.0	FRAGMENT_LARGE
FN553764_1_838	S1	OP3Div5	57.1	54.8	FRAGMENT_LARGE
AF424408_1_999	S1	OP3Div5	56.8	62.2	FRAGMENT_LARGE
FJ752790_1_822	S1	OP3Div5	56.8	53.5	AMBIGUOUS_BASES,FRAGMENT_LARGE
JN884834_1_840	S1	OP3Div5	63.1	59.5	FRAGMENT_LARGE
AY822174_1_740	S1	OP3Div5	52.2	57.3	FRAGMENT_LARGE
DQ996970_1_1058	S1	OP3Div5	79.1	80.0	0
KC914429_1_1561	S1	OP3Div5	96.2	95.1	0
GQ994802_1_722	S1	OP3Div5	39.4	40.7	FRAGMENT_LARGE
JQ580255_1_1539	S1	OP3Div5	95.9	95.1	0
HM195145_1_925	S1	OP3Div5	56.9	63.0	FRAGMENT_LARGE
EU635120_1_790	S1	OP3Div5	54.5	58.0	AMBIGUOUS_BASES,FRAGMENT_LARGE
EU634501_1_801	S1	OP3Div5	55.3	58.7	FRAGMENT_LARGE
HQ118894_1_780	S1	OP3Div5	41.2	45.2	FRAGMENT_LARGE
AB825089_1_373	S1	OP3Div5	23.8	29.1	FRAGMENT_SMALL
GU230467_1_1546	S1	OP3Div5	96.4	95.2	0
JQ611105_1_1430	S1	OP3Div5	96.1	95.3	0
JF268375_1_1547	S1	OP3Div5	96.1	95.2	0
AM409987_1_945	S1	OP3Div5	63.6	64.4	FRAGMENT_LARGE
FJ810561_1_1518	S1	OP3Div5	96.1	95.2	0
EU357511_1_367	S1	OP3Div5	23.7	28.6	FRAGMENT_SMALL
JQ347471_1_1507	S1	OP3Div5	96.1	95.2	0
JQ200087_1_1384	S1	OP3Div5	96.7	95.4	0
JN839530_1_720	S1	OP3Div5	49.9	55.9	FRAGMENT_LARGE
JQ640560_1_903	S1	OP3Div5	63.4	62.8	FRAGMENT_LARGE
KC836766_1_1528	S1	OP3Div5	96.6	95.4	0
KP687132_1_1531	S1	OP3Div5	96.5	95.2	0
X91459_1_349	S1	OP3Div5	22.6	27.1	FRAGMENT_SMALL
JQ941779_1_1417	S1	OP3Div5	96.1	95.2	0
JN104927_1_773	S1	OP3Div5	41.0	44.8	FRAGMENT_LARGE
GU208411_1_1449	S1	OP3Div5	96.1	95.2	0
AB827172_1_373	S1	OP3Div5	23.8	29.1	FRAGMENT_SMALL
LC070901_1_374	S1	OP3Div5	24.2	29.2	FRAGMENT_SMALL
JF747619_1_1389	S1	OP3Div5	96.9	95.4	0
LK025441_1_828	S1	OP3Div5	56.7	55.1	FRAGMENT_LARGE
EF444309_1_559	S1	OP3Div5	37.0	43.4	AMBIGUOUS_BASES,FRAGMENT_LARGE
HM243880_1_1548	S1	OP3Div5	96.0	95.2	0
JN222544_1_735	S1	OP3Div5	53.1	57.2	FRAGMENT_LARGE
JF986895_1_507	S1	OP3Div5	36.1	39.4	FRAGMENT_LARGE
EU357509_1_368	S1	OP3Div5	23.5	28.5	FRAGMENT_SMALL
HQ143972_1_852	S1	OP3Div5	62.5	60.8	FRAGMENT_LARGE
GQ183314_1_732	S1	OP3Div5	58.4	57.1	FRAGMENT_LARGE
FN870237_1_750	S1	OP3Div5	56.1	51.7	FRAGMENT_LARGE
LC071225_1_373	S1	OP3Div5	23.8	29.0	FRAGMENT_SMALL
KF424993_1_885	S1	OP3Div5	63.2	61.0	FRAGMENT_LARGE
FJ484162_1_749	S1	OP3Div5	53.0	57.0	FRAGMENT_LARGE
JF319207_1_1467	S1	OP3Div5	95.9	95.1	0
EU656584_1_554	S1	OP3Div5	36.8	43.0	FRAGMENT_LARGE
GQ123319_1_367	S1	OP3Div5	23.7	28.6	FRAGMENT_SMALL
EF444308_1_549	S1	OP3Div5	36.6	42.7	FRAGMENT_LARGE
FJ810546_1_1516	S1	OP3Div5	96.0	95.2	0
JQ668597_1_1579	S1	OP3Div5	96.1	95.2	0
AM086073_1_1101	S1	OP3Div5	75.3	76.7	0
KJ664739_1_916	S1	OP3Div5	63.6	64.4	FRAGMENT_LARGE
GQ420903_1_1103	S1	OP3Div5	70.5	77.1	FRAGMENT_LARGE
EU357510_1_368	S1	OP3Div5	23.7	28.6	FRAGMENT_SMALL
KP266400_1_1004	S1	OP3Div5	56.9	62.8	FRAGMENT_LARGE
AY710829_1_582	S1	OP3Div5	43.3	38.2	FRAGMENT_LARGE
FN865585_1_878	S1	OP3Div5	56.5	61.3	FRAGMENT_LARGE
EU357506_1_367	S1	OP3Div5	23.7	28.6	FRAGMENT_SMALL
EU357504_1_367	S1	OP3Div5	23.7	28.6	FRAGMENT_SMALL
EU357505_1_367	S1	OP3Div5	23.7	28.6	FRAGMENT_SMALL
EU357502_1_367	S1	OP3Div5	23.7	28.6	FRAGMENT_SMALL
EU357503_1_367	S1	OP3Div5	23.7	28.6	FRAGMENT_SMALL
AB690717_1_800	S1	OP3Div5	61.2	57.9	FRAGMENT_LARGE
JN832634_1_896	S1	OP3Div5	63.8	66.0	FRAGMENT_LARGE
JN832652_1_901	S1	OP3Div5	63.8	66.0	FRAGMENT_LARGE
JN832638_1_875	S1	OP3Div5	63.6	64.5	AMBIGUOUS_BASES,FRAGMENT_LARGE
EU357507_1_369	S1	OP3Div5	23.7	28.6	FRAGMENT_SMALL
EU357508_1_369	S1	OP3Div5	23.7	28.6	FRAGMENT_SMALL
HE984889_1_916	S1	OP3Div5	63.6	64.4	FRAGMENT_LARGE
GQ860226_1_876	S1	OP3Div5	63.6	64.4	FRAGMENT_LARGE
FN554027_1_741	S1	OP3Div5	39.7	41.5	AMBIGUOUS_BASES,FRAGMENT_LARGE
FR734395_1_889	S1	OP3Div5	63.0	62.2	FRAGMENT_LARGE
FN553801_1_735	S1	OP3Div5	39.6	42.3	AMBIGUOUS_BASES,FRAGMENT_LARGE
AY956696_1_392	S1	OP3Div5	23.9	30.1	AMBIGUOUS_BASES,FRAGMENT_SMALL
JQ236159_1_451	S1	OP3Div5	31.5	35.2	FRAGMENT_LARGE
FJ351768_1_879	S1	OP3Div5	56.5	61.3	FRAGMENT_LARGE
FM214967_1_649	S1	OP3Div5	44.7	40.2	FRAGMENT_LARGE
AB424831_1_881	S1	OP3Div5	56.4	61.2	FRAGMENT_LARGE
JN228780_1_617	S1	OP3Div5	51.7	46.6	FRAGMENT_LARGE
HQ118895_1_907	S1	OP3Div5	62.1	60.1	FRAGMENT_LARGE
AM997990_1_720	S1	OP3Div5	54.3	49.3	FRAGMENT_LARGE
LC080965_1_1550	S1	OP3Div5	95.6	94.1	0
KC711079_1_766	S1	OP3Div5	57.8	55.9	FRAGMENT_LARGE
JX282202_1_932	S1	OP3Div5	52.3	56.2	AMBIGUOUS_BASES,FRAGMENT_LARGE
KC925119_1_801	S1	OP3Div5	59.0	56.8	FRAGMENT_LARGE
JF948320_1_415	S1	OP3Div5	29.5	32.4	FRAGMENT_LARGE
JN839578_1_720	S1	OP3Div5	49.8	55.9	FRAGMENT_LARGE
AY593417_1_611	S1	OP3Div5	50.9	45.9	FRAGMENT_LARGE
AY593403_1_608	S1	OP3Div5	49.9	43.8	FRAGMENT_LARGE
JQ665952_1_751	S1	OP3Div5	56.1	51.9	FRAGMENT_LARGE
KC769712_1_645	S1	OP3Div5	40.1	49.5	FRAGMENT_LARGE
GQ893674_1_422	S1	OP3Div5	29.2	32.8	FRAGMENT_LARGE
GQ893712_1_420	S1	OP3Div5	29.0	32.7	FRAGMENT_LARGE
FM214345_1_699	S1	OP3Div5	52.3	47.7	FRAGMENT_LARGE
KC432243_1_1382	S1	OP3Div5	96.1	95.0	0
HQ190408_1_1508	S1	OP3Div5	96.1	95.0	0
JQ791711_1_700	S1	OP3Div5	56.1	51.8	FRAGMENT_LARGE
HQ120002_1_721	S1	OP3Div5	53.4	48.8	FRAGMENT_LARGE
JF948322_1_415	S1	OP3Div5	29.5	32.4	FRAGMENT_LARGE
JQ369920_1_800	S1	OP3Div5	56.9	55.1	FRAGMENT_LARGE
HQ322732_1_743	S1	OP3Div5	56.0	51.0	FRAGMENT_LARGE
HF543715_1_748	S1	OP3Div5	57.0	55.2	FRAGMENT_LARGE
LK025351_1_821	S1	OP3Div5	59.4	56.9	FRAGMENT_LARGE
HE819737_1_617	S1	OP3Div5	48.7	42.7	FRAGMENT_LARGE
LK025290_1_820	S1	OP3Div5	59.4	56.9	FRAGMENT_LARGE
HQ615039_1_379	S1	OP3Div5	25.2	29.6	FRAGMENT_LARGE
HQ614612_1_398	S1	OP3Div5	27.6	31.0	FRAGMENT_LARGE
JQ370589_1_797	S1	OP3Div5	56.9	55.1	FRAGMENT_LARGE
HQ597000_1_1102	S1	OP3Div5	56.9	63.0	FRAGMENT_LARGE
HM060183_1_762	S1	OP3Div5	57.5	55.7	FRAGMENT_LARGE
HE999070_1_834	S1	OP3Div5	54.7	58.3	FRAGMENT_LARGE
EF075254_1_859	S1	OP3Div5	63.5	63.7	FRAGMENT_LARGE
JQ791879_1_700	S1	OP3Div5	56.1	51.6	FRAGMENT_LARGE
JQ791616_1_700	S1	OP3Div5	56.1	51.8	FRAGMENT_LARGE
CXWL01009729_4966_6475	S1	OP3Div5	96.1	95.1	0
EU357512_1_369	S1	OP3Div5	23.7	28.6	FRAGMENT_SMALL
HQ827963_1_1503	S1	OP3Div5	96.0	94.9	0
FM201015_1_790	S1	OP3Div5	61.0	58.0	FRAGMENT_LARGE
KC604591_1_840	S1	OP3Div5	56.9	55.2	FRAGMENT_LARGE
JQ500232_1_327	S1	OP3Div5	21.6	25.5	FRAGMENT_SMALL
JQ499164_1_327	S1	OP3Div5	21.6	25.5	FRAGMENT_SMALL
JQ500352_1_333	S1	OP3Div5	22.0	25.8	FRAGMENT_SMALL
JF323667_1_816	S1	OP3Div5	63.4	62.7	FRAGMENT_LARGE
LK025468_1_423	S1	OP3Div5	25.9	32.8	FRAGMENT_LARGE
LK025388_1_820	S1	OP3Div5	59.6	56.9	FRAGMENT_LARGE
LK025393_1_820	S1	OP3Div5	59.4	56.8	FRAGMENT_LARGE
JX307489_1_388	S1	OP3Div5	23.9	30.1	FRAGMENT_SMALL
JX177653_1_862	S1	OP3Div5	63.8	62.6	FRAGMENT_LARGE
EU741358_1_407	S1	OP3Div5	24.4	31.6	FRAGMENT_SMALL
JX177650_1_882	S1	OP3Div5	64.2	65.8	AMBIGUOUS_BASES,FRAGMENT_LARGE
GQ994825_1_571	S1	OP3Div5	48.2	44.5	FRAGMENT_LARGE
FJ353765_1_878	S1	OP3Div5	56.5	61.3	FRAGMENT_LARGE
KF463264_1_902	S1	OP3Div5	63.8	65.6	FRAGMENT_LARGE
KC424721_1_1529	S1	OP3Div5	96.6	95.3	0
JQ488973_1_330	S1	OP3Div5	21.7	25.6	FRAGMENT_SMALL
JX177651_1_864	S1	OP3Div5	63.7	64.9	FRAGMENT_LARGE
JQ807886_1_885	S1	OP3Div5	63.8	65.8	AMBIGUOUS_BASES,FRAGMENT_LARGE
GQ994831_1_580	S1	OP3Div5	38.2	38.8	FRAGMENT_LARGE
GQ994733_1_741	S1	OP3Div5	59.3	57.5	FRAGMENT_LARGE
LC071419_1_373	S1	NewZetaOtu1	23.8	29.1	FRAGMENT_SMALL
KX092499_1_469	S1	NewZetaOtu1	34.2	36.6	FRAGMENT_LARGE
KX092476_1_469	S1	NewZetaOtu1	34.2	36.6	FRAGMENT_LARGE
KX092470_1_469	S1	NewZetaOtu1	34.2	36.6	FRAGMENT_LARGE
KX092475_1_469	S1	NewZetaOtu1	34.2	36.6	FRAGMENT_LARGE
KX092497_1_469	S1	NewZetaOtu1	34.2	36.6	FRAGMENT_LARGE
KX092488_1_467	S1	NewZetaOtu1	34.1	36.4	FRAGMENT_LARGE
KX092490_1_469	S1	NewZetaOtu1	34.2	36.6	FRAGMENT_LARGE
KX092483_1_468	S1	NewZetaOtu1	34.2	36.5	FRAGMENT_LARGE
KX092498_1_468	S1	NewZetaOtu1	34.2	36.5	FRAGMENT_LARGE
KX092500_1_468	S1	NewZetaOtu1	34.2	36.5	FRAGMENT_LARGE
KX092501_1_469	S1	NewZetaOtu1	34.2	36.6	FRAGMENT_LARGE
KX092493_1_467	S1	NewZetaOtu1	34.1	36.4	FRAGMENT_LARGE
KX092491_1_469	S1	NewZetaOtu1	34.2	36.6	FRAGMENT_LARGE
KX092477_1_469	S1	NewZetaOtu1	34.2	36.6	FRAGMENT_LARGE
KX092473_1_469	S1	NewZetaOtu1	34.2	36.6	FRAGMENT_LARGE
KX092489_1_467	S1	NewZetaOtu1	34.1	36.4	FRAGMENT_LARGE
KX092487_1_467	S1	NewZetaOtu1	34.1	36.4	FRAGMENT_LARGE
KX092492_1_467	S1	NewZetaOtu1	34.1	36.4	FRAGMENT_LARGE
KX092482_1_467	S1	NewZetaOtu1	34.1	36.4	FRAGMENT_LARGE
KP126716_1_476	S1	NewZetaOtu1	34.5	37.1	FRAGMENT_LARGE
KX092485_1_471	S1	NewZetaOtu1	34.2	36.6	FRAGMENT_LARGE
KC454615_1_476	S1	NewZetaOtu1	34.8	37.1	FRAGMENT_LARGE
KC454614_1_476	S1	NewZetaOtu1	34.7	37.1	FRAGMENT_LARGE
KC454617_1_476	S1	NewZetaOtu1	34.9	37.1	FRAGMENT_LARGE
KC454602_1_476	S1	NewZetaOtu1	34.9	37.1	FRAGMENT_LARGE
KX092580_1_463	S1	NewZetaOtu1	34.1	36.1	FRAGMENT_LARGE
KX092577_1_464	S1	NewZetaOtu1	34.2	36.2	FRAGMENT_LARGE
KX092578_1_463	S1	NewZetaOtu1	34.1	36.1	FRAGMENT_LARGE
KX092579_1_464	S1	NewZetaOtu1	34.2	36.2	FRAGMENT_LARGE
KM266345_1_479	S1	NewZetaOtu1	35.0	37.4	FRAGMENT_LARGE
KM266372_1_476	S1	NewZetaOtu1	34.9	37.1	FRAGMENT_LARGE
KF856854_1_476	S1	NewZetaOtu1	34.9	37.1	FRAGMENT_LARGE
KP126707_1_476	S1	NewZetaOtu1	34.8	37.1	FRAGMENT_LARGE
JN931618_1_457	S1	NewZetaOtu1	30.9	35.5	FRAGMENT_LARGE
JN932836_1_443	S1	NewZetaOtu1	30.6	34.5	FRAGMENT_LARGE
