#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	OTUComp
KT798367_1_488	S1	OP3Div3	32.5	30.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU655120_1_517	S1	OP3Div3	32.7	32.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
FJ351599_1_875	S1	OP3Div3	56.5	61.4	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU655036_1_513	S1	OP3Div3	32.7	32.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT798727_1_484	S1	OP3Div3	32.5	30.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
EU921218_1_933	S1	OP3Div3	57.4	62.6	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT798507_1_484	S1	OP3Div3	32.5	30.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU652095_1_513	S1	OP3Div3	32.7	32.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT797183_1_484	S1	OP3Div3	32.5	30.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
FN870314_1_1545	S1	OP3Div3	95.4	94.7	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
AB722207_1_1415	S1	OP3Div3	95.1	94.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KR335495_1_490	S1	OP3Div3	34.7	37.4	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
GU911381_1_853	S1	OP3Div3	55.8	59.6	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HM243903_1_1544	S1	OP3Div3	96.2	95.1	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU652891_1_515	S1	OP3Div3	32.7	32.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
EU921222_1_932	S1	OP3Div3	56.9	62.6	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
EU921223_1_933	S1	OP3Div3	56.9	62.6	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
AB248655_1_1550	S1	OP3Div3	95.8	94.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ003647_1_1550	S1	OP3Div3	96.0	94.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ003646_1_1550	S1	OP3Div3	96.0	94.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HG976699_1_420	S1	OP3Div3	29.7	26.4	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
FJ901598_1_1372	S1	OP3Div3	96.3	95.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
AB364884_1_1512	S1	OP3Div3	95.9	95.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU654395_1_513	S1	OP3Div3	32.7	32.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ062780_1_387	S1	OP3Div3	22.6	23.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JQ696346_1_739	S1	OP3Div3	39.8	42.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU650089_1_513	S1	OP3Div3	32.7	32.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
EU921217_1_930	S1	OP3Div3	56.8	62.4	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
GU127092_1_1233	S1	OP3Div3	94.2	94.3	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JQ925126_1_1484	S1	OP3Div3	92.4	93.7	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
FJ902325_1_779	S1	OP3Div3	48.3	53.1	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
DQ909823_1_476	S1	OP3Div3	32.6	31.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
AF320942_1_515	S1	OP3Div3	30.9	26.5	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HE999195_1_874	S1	OP3Div3	54.7	58.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT797697_1_485	S1	OP3Div3	32.5	30.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU650898_1_514	S1	OP3Div3	32.7	32.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ078128_1_482	S1	OP3Div3	32.5	30.7	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ046203_1_482	S1	OP3Div3	32.5	30.7	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ063128_1_488	S1	OP3Div3	32.6	31.1	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ046984_1_488	S1	OP3Div3	32.6	31.1	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ061134_1_478	S1	OP3Div3	32.4	30.3	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ067060_1_462	S1	OP3Div3	32.1	29.1	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ091391_1_454	S1	OP3Div3	31.9	28.5	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ063150_1_461	S1	OP3Div3	32.0	29.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ038291_1_389	S1	OP3Div3	22.8	23.3	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ079421_1_475	S1	OP3Div3	32.1	30.1	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ054120_1_486	S1	OP3Div3	32.5	31.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ077174_1_488	S1	OP3Div3	32.5	31.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ074234_1_477	S1	OP3Div3	32.4	30.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ063565_1_487	S1	OP3Div3	32.5	31.0	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ089735_1_478	S1	OP3Div3	32.4	30.3	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
FN646441_1_1551	S1	OP3Div3	97.3	95.6	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
FN646435_1_1551	S1	OP3Div3	97.3	95.6	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
FN646440_1_1551	S1	OP3Div3	97.3	95.6	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
FN646447_1_1554	S1	OP3Div3	97.3	95.6	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
FN646451_1_1559	S1	OP3Div3	97.3	95.5	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
FJ484136_1_739	S1	OP3Div3	51.8	55.5	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
AB291539_1_458	S1	OP3Div3	22.1	22.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ052774_1_492	S1	OP3Div3	32.6	31.4	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ073290_1_457	S1	OP3Div3	31.7	28.6	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ064501_1_479	S1	OP3Div3	32.3	29.9	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KC358021_1_1301	S1	OP3Div3	96.7	95.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ075761_1_481	S1	OP3Div3	32.3	30.6	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ076117_1_417	S1	OP3Div3	28.4	25.7	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ081990_1_478	S1	OP3Div3	32.0	30.4	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
HQ066413_1_478	S1	OP3Div3	31.9	30.3	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JX235771_1_472	S1	OP3Div3	28.9	25.7	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU652829_1_505	S1	OP3Div3	32.3	31.6	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KT799022_1_476	S1	OP3Div3	32.2	30.5	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
KU652546_1_501	S1	OP3Div3	32.3	31.3	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
BARS01015423_1_587	S1	OP3Div3	31.3	27.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JN839209_1_720	S1	OP3Div3	49.1	55.8	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
DQ921819_1_413	S1	OP3Div3	29.0	25.7	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
EU134914_1_1385	S1	OP3Div3	95.0	93.8	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
FJ901409_1_754	S1	OP3Div3	54.2	57.6	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
AB924391_1_1540	S1	OP3Div3	96.8	95.2	[["USR", 184], ["OP3Div3", 8], ["OP3Div5", 7], ["OP3Div6", 1]]
JX227001_1_1553	S1	OP3Div5	96.5	95.1	[["USR", 154], ["OP3Div5", 13]]
FM213791_1_699	S1	OP3Div5	37.9	38.8	[["USR", 154], ["OP3Div5", 13]]
AM997371_1_1503	S1	OP3Div5	96.1	95.0	[["USR", 154], ["OP3Div5", 13]]
LC139420_1_912	S1	OP3Div5	56.9	62.6	[["USR", 154], ["OP3Div5", 13]]
AM997624_1_1540	S1	OP3Div5	96.1	95.0	[["USR", 154], ["OP3Div5", 13]]
AM997877_1_1520	S1	OP3Div5	96.1	95.0	[["USR", 154], ["OP3Div5", 13]]
JX227499_1_1522	S1	OP3Div5	96.1	95.0	[["USR", 154], ["OP3Div5", 13]]
JX226981_1_1523	S1	OP3Div5	96.1	95.0	[["USR", 154], ["OP3Div5", 13]]
AM997579_1_1548	S1	OP3Div5	96.1	95.0	[["USR", 154], ["OP3Div5", 13]]
AM997475_1_1519	S1	OP3Div5	96.1	95.0	[["USR", 154], ["OP3Div5", 13]]
AM997403_1_1505	S1	OP3Div5	96.1	95.0	[["USR", 154], ["OP3Div5", 13]]
JF812591_1_747	S1	OP3Div5	56.3	52.5	[["USR", 154], ["OP3Div5", 13]]
JN621428_1_920	S1	OP3Div5	63.4	62.8	[["USR", 154], ["OP3Div5", 13]]
AB329860_1_874	S1	OP3Div5	56.4	61.0	[["USR", 154], ["OP3Div5", 13]]
FN553764_1_838	S1	OP3Div5	57.1	54.8	[["USR", 154], ["OP3Div5", 13]]
AF424408_1_999	S1	OP3Div5	56.8	62.2	[["USR", 154], ["OP3Div5", 13]]
FJ752790_1_822	S1	OP3Div5	56.8	53.5	[["USR", 154], ["OP3Div5", 13]]
JN884834_1_840	S1	OP3Div5	63.1	59.5	[["USR", 154], ["OP3Div5", 13]]
AY822174_1_740	S1	OP3Div5	52.2	57.3	[["USR", 154], ["OP3Div5", 13]]
DQ996970_1_1058	S1	OP3Div5	79.1	80.0	[["USR", 154], ["OP3Div5", 13]]
KC914429_1_1561	S1	OP3Div5	96.2	95.1	[["USR", 154], ["OP3Div5", 13]]
GQ994802_1_722	S1	OP3Div5	39.4	40.7	[["USR", 154], ["OP3Div5", 13]]
JQ580255_1_1539	S1	OP3Div5	95.9	95.1	[["USR", 154], ["OP3Div5", 13]]
HM195145_1_925	S1	OP3Div5	56.9	63.0	[["USR", 154], ["OP3Div5", 13]]
EU635120_1_790	S1	OP3Div5	54.5	58.0	[["USR", 154], ["OP3Div5", 13]]
EU634501_1_801	S1	OP3Div5	55.3	58.7	[["USR", 154], ["OP3Div5", 13]]
HQ118894_1_780	S1	OP3Div5	41.2	45.2	[["USR", 154], ["OP3Div5", 13]]
AB825089_1_373	S1	OP3Div5	23.8	29.1	[["USR", 154], ["OP3Div5", 13]]
GU230467_1_1546	S1	OP3Div5	96.4	95.2	[["USR", 154], ["OP3Div5", 13]]
JQ611105_1_1430	S1	OP3Div5	96.1	95.3	[["USR", 154], ["OP3Div5", 13]]
JF268375_1_1547	S1	OP3Div5	96.1	95.2	[["USR", 154], ["OP3Div5", 13]]
AM409987_1_945	S1	OP3Div5	63.6	64.4	[["USR", 154], ["OP3Div5", 13]]
FJ810561_1_1518	S1	OP3Div5	96.1	95.2	[["USR", 154], ["OP3Div5", 13]]
EU357511_1_367	S1	OP3Div5	23.7	28.6	[["USR", 154], ["OP3Div5", 13]]
JQ347471_1_1507	S1	OP3Div5	96.1	95.2	[["USR", 154], ["OP3Div5", 13]]
JQ200087_1_1384	S1	OP3Div5	96.7	95.4	[["USR", 154], ["OP3Div5", 13]]
JN839530_1_720	S1	OP3Div5	49.9	55.9	[["USR", 154], ["OP3Div5", 13]]
JQ640560_1_903	S1	OP3Div5	63.4	62.8	[["USR", 154], ["OP3Div5", 13]]
KC836766_1_1528	S1	OP3Div5	96.6	95.4	[["USR", 154], ["OP3Div5", 13]]
KP687132_1_1531	S1	OP3Div5	96.5	95.2	[["USR", 154], ["OP3Div5", 13]]
X91459_1_349	S1	OP3Div5	22.6	27.1	[["USR", 154], ["OP3Div5", 13]]
JQ941779_1_1417	S1	OP3Div5	96.1	95.2	[["USR", 154], ["OP3Div5", 13]]
JN104927_1_773	S1	OP3Div5	41.0	44.8	[["USR", 154], ["OP3Div5", 13]]
GU208411_1_1449	S1	OP3Div5	96.1	95.2	[["USR", 154], ["OP3Div5", 13]]
AB827172_1_373	S1	OP3Div5	23.8	29.1	[["USR", 154], ["OP3Div5", 13]]
LC070901_1_374	S1	OP3Div5	24.2	29.2	[["USR", 154], ["OP3Div5", 13]]
JF747619_1_1389	S1	OP3Div5	96.9	95.4	[["USR", 154], ["OP3Div5", 13]]
LK025441_1_828	S1	OP3Div5	56.7	55.1	[["USR", 154], ["OP3Div5", 13]]
EF444309_1_559	S1	OP3Div5	37.0	43.4	[["USR", 154], ["OP3Div5", 13]]
HM243880_1_1548	S1	OP3Div5	96.0	95.2	[["USR", 154], ["OP3Div5", 13]]
JN222544_1_735	S1	OP3Div5	53.1	57.2	[["USR", 154], ["OP3Div5", 13]]
JF986895_1_507	S1	OP3Div5	36.1	39.4	[["USR", 154], ["OP3Div5", 13]]
EU357509_1_368	S1	OP3Div5	23.5	28.5	[["USR", 154], ["OP3Div5", 13]]
HQ143972_1_852	S1	OP3Div5	62.5	60.8	[["USR", 154], ["OP3Div5", 13]]
GQ183314_1_732	S1	OP3Div5	58.4	57.1	[["USR", 154], ["OP3Div5", 13]]
FN870237_1_750	S1	OP3Div5	56.1	51.7	[["USR", 154], ["OP3Div5", 13]]
LC071225_1_373	S1	OP3Div5	23.8	29.0	[["USR", 154], ["OP3Div5", 13]]
KF424993_1_885	S1	OP3Div5	63.2	61.0	[["USR", 154], ["OP3Div5", 13]]
FJ484162_1_749	S1	OP3Div5	53.0	57.0	[["USR", 154], ["OP3Div5", 13]]
JF319207_1_1467	S1	OP3Div5	95.9	95.1	[["USR", 154], ["OP3Div5", 13]]
EU656584_1_554	S1	OP3Div5	36.8	43.0	[["USR", 154], ["OP3Div5", 13]]
GQ123319_1_367	S1	OP3Div5	23.7	28.6	[["USR", 154], ["OP3Div5", 13]]
EF444308_1_549	S1	OP3Div5	36.6	42.7	[["USR", 154], ["OP3Div5", 13]]
FJ810546_1_1516	S1	OP3Div5	96.0	95.2	[["USR", 154], ["OP3Div5", 13]]
JQ668597_1_1579	S1	OP3Div5	96.1	95.2	[["USR", 154], ["OP3Div5", 13]]
AM086073_1_1101	S1	OP3Div5	75.3	76.7	[["USR", 154], ["OP3Div5", 13]]
KJ664739_1_916	S1	OP3Div5	63.6	64.4	[["USR", 154], ["OP3Div5", 13]]
GQ420903_1_1103	S1	OP3Div5	70.5	77.1	[["USR", 154], ["OP3Div5", 13]]
EU357510_1_368	S1	OP3Div5	23.7	28.6	[["USR", 154], ["OP3Div5", 13]]
KP266400_1_1004	S1	OP3Div5	56.9	62.8	[["USR", 154], ["OP3Div5", 13]]
AY710829_1_582	S1	OP3Div5	43.3	38.2	[["USR", 154], ["OP3Div5", 13]]
FN865585_1_878	S1	OP3Div5	56.5	61.3	[["USR", 154], ["OP3Div5", 13]]
EU357506_1_367	S1	OP3Div5	23.7	28.6	[["USR", 154], ["OP3Div5", 13]]
EU357504_1_367	S1	OP3Div5	23.7	28.6	[["USR", 154], ["OP3Div5", 13]]
EU357505_1_367	S1	OP3Div5	23.7	28.6	[["USR", 154], ["OP3Div5", 13]]
EU357502_1_367	S1	OP3Div5	23.7	28.6	[["USR", 154], ["OP3Div5", 13]]
EU357503_1_367	S1	OP3Div5	23.7	28.6	[["USR", 154], ["OP3Div5", 13]]
AB690717_1_800	S1	OP3Div5	61.2	57.9	[["USR", 154], ["OP3Div5", 13]]
JN832634_1_896	S1	OP3Div5	63.8	66.0	[["USR", 154], ["OP3Div5", 13]]
JN832652_1_901	S1	OP3Div5	63.8	66.0	[["USR", 154], ["OP3Div5", 13]]
JN832638_1_875	S1	OP3Div5	63.6	64.5	[["USR", 154], ["OP3Div5", 13]]
EU357507_1_369	S1	OP3Div5	23.7	28.6	[["USR", 154], ["OP3Div5", 13]]
EU357508_1_369	S1	OP3Div5	23.7	28.6	[["USR", 154], ["OP3Div5", 13]]
HE984889_1_916	S1	OP3Div5	63.6	64.4	[["USR", 154], ["OP3Div5", 13]]
GQ860226_1_876	S1	OP3Div5	63.6	64.4	[["USR", 154], ["OP3Div5", 13]]
FN554027_1_741	S1	OP3Div5	39.7	41.5	[["USR", 154], ["OP3Div5", 13]]
FR734395_1_889	S1	OP3Div5	63.0	62.2	[["USR", 154], ["OP3Div5", 13]]
FN553801_1_735	S1	OP3Div5	39.6	42.3	[["USR", 154], ["OP3Div5", 13]]
AY956696_1_392	S1	OP3Div5	23.9	30.1	[["USR", 154], ["OP3Div5", 13]]
JQ236159_1_451	S1	OP3Div5	31.5	35.2	[["USR", 154], ["OP3Div5", 13]]
FJ351768_1_879	S1	OP3Div5	56.5	61.3	[["USR", 154], ["OP3Div5", 13]]
FM214967_1_649	S1	OP3Div5	44.7	40.2	[["USR", 154], ["OP3Div5", 13]]
AB424831_1_881	S1	OP3Div5	56.4	61.2	[["USR", 154], ["OP3Div5", 13]]
JN228780_1_617	S1	OP3Div5	51.7	46.6	[["USR", 154], ["OP3Div5", 13]]
HQ118895_1_907	S1	OP3Div5	62.1	60.1	[["USR", 154], ["OP3Div5", 13]]
AM997990_1_720	S1	OP3Div5	54.3	49.3	[["USR", 154], ["OP3Div5", 13]]
LC080965_1_1550	S1	OP3Div5	95.6	94.1	[["USR", 154], ["OP3Div5", 13]]
KC711079_1_766	S1	OP3Div5	57.8	55.9	[["USR", 154], ["OP3Div5", 13]]
JX282202_1_932	S1	OP3Div5	52.3	56.2	[["USR", 154], ["OP3Div5", 13]]
KC925119_1_801	S1	OP3Div5	59.0	56.8	[["USR", 154], ["OP3Div5", 13]]
JF948320_1_415	S1	OP3Div5	29.5	32.4	[["USR", 154], ["OP3Div5", 13]]
JN839578_1_720	S1	OP3Div5	49.8	55.9	[["USR", 154], ["OP3Div5", 13]]
AY593417_1_611	S1	OP3Div5	50.9	45.9	[["USR", 154], ["OP3Div5", 13]]
AY593403_1_608	S1	OP3Div5	49.9	43.8	[["USR", 154], ["OP3Div5", 13]]
JQ665952_1_751	S1	OP3Div5	56.1	51.9	[["USR", 154], ["OP3Div5", 13]]
KC769712_1_645	S1	OP3Div5	40.1	49.5	[["USR", 154], ["OP3Div5", 13]]
GQ893674_1_422	S1	OP3Div5	29.2	32.8	[["USR", 154], ["OP3Div5", 13]]
GQ893712_1_420	S1	OP3Div5	29.0	32.7	[["USR", 154], ["OP3Div5", 13]]
FM214345_1_699	S1	OP3Div5	52.3	47.7	[["USR", 154], ["OP3Div5", 13]]
KC432243_1_1382	S1	OP3Div5	96.1	95.0	[["USR", 154], ["OP3Div5", 13]]
HQ190408_1_1508	S1	OP3Div5	96.1	95.0	[["USR", 154], ["OP3Div5", 13]]
JQ791711_1_700	S1	OP3Div5	56.1	51.8	[["USR", 154], ["OP3Div5", 13]]
HQ120002_1_721	S1	OP3Div5	53.4	48.8	[["USR", 154], ["OP3Div5", 13]]
JF948322_1_415	S1	OP3Div5	29.5	32.4	[["USR", 154], ["OP3Div5", 13]]
JQ369920_1_800	S1	OP3Div5	56.9	55.1	[["USR", 154], ["OP3Div5", 13]]
HQ322732_1_743	S1	OP3Div5	56.0	51.0	[["USR", 154], ["OP3Div5", 13]]
HF543715_1_748	S1	OP3Div5	57.0	55.2	[["USR", 154], ["OP3Div5", 13]]
LK025351_1_821	S1	OP3Div5	59.4	56.9	[["USR", 154], ["OP3Div5", 13]]
HE819737_1_617	S1	OP3Div5	48.7	42.7	[["USR", 154], ["OP3Div5", 13]]
LK025290_1_820	S1	OP3Div5	59.4	56.9	[["USR", 154], ["OP3Div5", 13]]
HQ615039_1_379	S1	OP3Div5	25.2	29.6	[["USR", 154], ["OP3Div5", 13]]
HQ614612_1_398	S1	OP3Div5	27.6	31.0	[["USR", 154], ["OP3Div5", 13]]
JQ370589_1_797	S1	OP3Div5	56.9	55.1	[["USR", 154], ["OP3Div5", 13]]
HQ597000_1_1102	S1	OP3Div5	56.9	63.0	[["USR", 154], ["OP3Div5", 13]]
HM060183_1_762	S1	OP3Div5	57.5	55.7	[["USR", 154], ["OP3Div5", 13]]
HE999070_1_834	S1	OP3Div5	54.7	58.3	[["USR", 154], ["OP3Div5", 13]]
EF075254_1_859	S1	OP3Div5	63.5	63.7	[["USR", 154], ["OP3Div5", 13]]
JQ791879_1_700	S1	OP3Div5	56.1	51.6	[["USR", 154], ["OP3Div5", 13]]
JQ791616_1_700	S1	OP3Div5	56.1	51.8	[["USR", 154], ["OP3Div5", 13]]
CXWL01009729_4966_6475	S1	OP3Div5	96.1	95.1	[["USR", 154], ["OP3Div5", 13]]
EU357512_1_369	S1	OP3Div5	23.7	28.6	[["USR", 154], ["OP3Div5", 13]]
HQ827963_1_1503	S1	OP3Div5	96.0	94.9	[["USR", 154], ["OP3Div5", 13]]
FM201015_1_790	S1	OP3Div5	61.0	58.0	[["USR", 154], ["OP3Div5", 13]]
KC604591_1_840	S1	OP3Div5	56.9	55.2	[["USR", 154], ["OP3Div5", 13]]
JQ500232_1_327	S1	OP3Div5	21.6	25.5	[["USR", 154], ["OP3Div5", 13]]
JQ499164_1_327	S1	OP3Div5	21.6	25.5	[["USR", 154], ["OP3Div5", 13]]
JQ500352_1_333	S1	OP3Div5	22.0	25.8	[["USR", 154], ["OP3Div5", 13]]
JF323667_1_816	S1	OP3Div5	63.4	62.7	[["USR", 154], ["OP3Div5", 13]]
LK025468_1_423	S1	OP3Div5	25.9	32.8	[["USR", 154], ["OP3Div5", 13]]
LK025388_1_820	S1	OP3Div5	59.6	56.9	[["USR", 154], ["OP3Div5", 13]]
LK025393_1_820	S1	OP3Div5	59.4	56.8	[["USR", 154], ["OP3Div5", 13]]
JX307489_1_388	S1	OP3Div5	23.9	30.1	[["USR", 154], ["OP3Div5", 13]]
JX177653_1_862	S1	OP3Div5	63.8	62.6	[["USR", 154], ["OP3Div5", 13]]
EU741358_1_407	S1	OP3Div5	24.4	31.6	[["USR", 154], ["OP3Div5", 13]]
JX177650_1_882	S1	OP3Div5	64.2	65.8	[["USR", 154], ["OP3Div5", 13]]
GQ994825_1_571	S1	OP3Div5	48.2	44.5	[["USR", 154], ["OP3Div5", 13]]
FJ353765_1_878	S1	OP3Div5	56.5	61.3	[["USR", 154], ["OP3Div5", 13]]
KF463264_1_902	S1	OP3Div5	63.8	65.6	[["USR", 154], ["OP3Div5", 13]]
KC424721_1_1529	S1	OP3Div5	96.6	95.3	[["USR", 154], ["OP3Div5", 13]]
JQ488973_1_330	S1	OP3Div5	21.7	25.6	[["USR", 154], ["OP3Div5", 13]]
JX177651_1_864	S1	OP3Div5	63.7	64.9	[["USR", 154], ["OP3Div5", 13]]
JQ807886_1_885	S1	OP3Div5	63.8	65.8	[["USR", 154], ["OP3Div5", 13]]
GQ994831_1_580	S1	OP3Div5	38.2	38.8	[["USR", 154], ["OP3Div5", 13]]
GQ994733_1_741	S1	OP3Div5	59.3	57.5	[["USR", 154], ["OP3Div5", 13]]
LC071419_1_373	S1	NewZetaOtu1	23.8	29.1	[["USR", 147]]
KX092499_1_469	S1	NewZetaOtu1	34.2	36.6	[["USR", 147]]
KX092476_1_469	S1	NewZetaOtu1	34.2	36.6	[["USR", 147]]
KX092470_1_469	S1	NewZetaOtu1	34.2	36.6	[["USR", 147]]
KX092475_1_469	S1	NewZetaOtu1	34.2	36.6	[["USR", 147]]
KX092497_1_469	S1	NewZetaOtu1	34.2	36.6	[["USR", 147]]
KX092488_1_467	S1	NewZetaOtu1	34.1	36.4	[["USR", 147]]
KX092490_1_469	S1	NewZetaOtu1	34.2	36.6	[["USR", 147]]
KX092483_1_468	S1	NewZetaOtu1	34.2	36.5	[["USR", 147]]
KX092498_1_468	S1	NewZetaOtu1	34.2	36.5	[["USR", 147]]
KX092500_1_468	S1	NewZetaOtu1	34.2	36.5	[["USR", 147]]
KX092501_1_469	S1	NewZetaOtu1	34.2	36.6	[["USR", 147]]
KX092493_1_467	S1	NewZetaOtu1	34.1	36.4	[["USR", 147]]
KX092491_1_469	S1	NewZetaOtu1	34.2	36.6	[["USR", 147]]
KX092477_1_469	S1	NewZetaOtu1	34.2	36.6	[["USR", 147]]
KX092473_1_469	S1	NewZetaOtu1	34.2	36.6	[["USR", 147]]
KX092489_1_467	S1	NewZetaOtu1	34.1	36.4	[["USR", 147]]
KX092487_1_467	S1	NewZetaOtu1	34.1	36.4	[["USR", 147]]
