#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	OTUComp
OTU14803	S1	OP3Div2	40.0	32.9	[["USR", 198], ["OP3Div2", 9]]
OTU1310	S1	OP3Div2	39.9	33.4	[["USR", 198], ["OP3Div2", 9]]
OTU9350	S1	OP3Div2	40.0	32.5	[["USR", 198], ["OP3Div2", 9]]
OTU19176	S1	OP3Div2	38.9	32.7	[["USR", 198], ["OP3Div2", 9]]
OTU20977	S1	OP3Div2	40.0	32.9	[["USR", 198], ["OP3Div2", 9]]
OTU17132	S1	OP3Div2	40.0	32.9	[["USR", 198], ["OP3Div2", 9]]
OTU7875	S1	OP3Div2	38.2	29.6	[["USR", 198], ["OP3Div2", 9]]
OTU21736	S1	OP3Div2	40.0	32.7	[["USR", 198], ["OP3Div2", 9]]
OTU7746	S1	OP3Div2	30.0	25.4	[["USR", 198], ["OP3Div2", 9]]
OTU8532	S1	OP3Div2	39.7	33.0	[["USR", 198], ["OP3Div2", 9]]
OTU10188	S1	OP3Div2	40.0	32.8	[["USR", 198], ["OP3Div2", 9]]
OTU12035	S1	OP3Div2	39.5	32.8	[["USR", 198], ["OP3Div2", 9]]
OTU10209	S1	OP3Div2	40.0	33.5	[["USR", 198], ["OP3Div2", 9]]
OTU18348	S1	OP3Div2	39.9	33.2	[["USR", 198], ["OP3Div2", 9]]
OTU3925	S1	OP3Div2	40.0	32.9	[["USR", 198], ["OP3Div2", 9]]
OTU14667	S1	OP3Div2	40.2	32.4	[["USR", 198], ["OP3Div2", 9]]
OTU14310	S1	OP3Div2	39.4	33.1	[["USR", 198], ["OP3Div2", 9]]
OTU15188	S1	OP3Div2	39.9	31.7	[["USR", 198], ["OP3Div2", 9]]
OTU13846	S1	OP3Div2	40.0	33.2	[["USR", 198], ["OP3Div2", 9]]
OTU9360	S1	OP3Div2	40.0	32.7	[["USR", 198], ["OP3Div2", 9]]
OTU636	S1	OP3Div2	40.0	32.5	[["USR", 198], ["OP3Div2", 9]]
OTU5241	S1	OP3Div2	39.9	32.4	[["USR", 198], ["OP3Div2", 9]]
OTU17449	S1	OP3Div2	39.9	32.6	[["USR", 198], ["OP3Div2", 9]]
OTU1648	S1	OP3Div2	39.9	32.0	[["USR", 198], ["OP3Div2", 9]]
OTU21710	S1	OP3Div2	40.2	32.1	[["USR", 198], ["OP3Div2", 9]]
OTU11546	S1	OP3Div2	39.8	31.6	[["USR", 198], ["OP3Div2", 9]]
OTU3936	S1	OP3Div2	39.5	31.3	[["USR", 198], ["OP3Div2", 9]]
OTU1511	S1	OP3Div2	30.0	25.4	[["USR", 198], ["OP3Div2", 9]]
OTU15824	S1	OP3Div2	39.9	33.4	[["USR", 198], ["OP3Div2", 9]]
OTU8593	S1	OP3Div2	30.0	25.5	[["USR", 198], ["OP3Div2", 9]]
OTU13489	S1	OP3Div2	39.2	32.8	[["USR", 198], ["OP3Div2", 9]]
OTU6044	S1	OP3Div2	39.7	32.4	[["USR", 198], ["OP3Div2", 9]]
OTU7464	S1	OP3Div2	39.6	31.1	[["USR", 198], ["OP3Div2", 9]]
OTU19015	S1	OP3Div2	39.4	32.8	[["USR", 198], ["OP3Div2", 9]]
OTU1226	S1	OP3Div2	39.6	33.4	[["USR", 198], ["OP3Div2", 9]]
OTU9361	S1	OP3Div2	39.5	33.2	[["USR", 198], ["OP3Div2", 9]]
OTU2999	S1	OP3Div2	39.6	31.4	[["USR", 198], ["OP3Div2", 9]]
OTU18209	S1	OP3Div2	40.0	32.4	[["USR", 198], ["OP3Div2", 9]]
OTU1327	S1	OP3Div2	38.1	29.4	[["USR", 198], ["OP3Div2", 9]]
OTU18086	S1	OP3Div2	40.0	32.4	[["USR", 198], ["OP3Div2", 9]]
OTU16622	S1	OP3Div2	39.6	31.4	[["USR", 198], ["OP3Div2", 9]]
OTU9613	S1	OP3Div2	39.6	31.0	[["USR", 198], ["OP3Div2", 9]]
OTU19942	S1	OP3Div2	39.3	32.3	[["USR", 198], ["OP3Div2", 9]]
OTU16839	S1	OP3Div2	39.6	30.8	[["USR", 198], ["OP3Div2", 9]]
OTU8910	S1	OP3Div2	34.9	28.2	[["USR", 198], ["OP3Div2", 9]]
OTU21997	S1	OP3Div2	40.0	33.2	[["USR", 198], ["OP3Div2", 9]]
OTU21934	S1	OP3Div2	39.9	32.9	[["USR", 198], ["OP3Div2", 9]]
OTU877	S1	OP3Div2	37.8	29.0	[["USR", 198], ["OP3Div2", 9]]
OTU5276	S1	OP3Div2	39.9	32.8	[["USR", 198], ["OP3Div2", 9]]
OTU10850	S1	OP3Div2	37.7	29.6	[["USR", 198], ["OP3Div2", 9]]
OTU6442	S1	OP3Div2	29.6	25.2	[["USR", 198], ["OP3Div2", 9]]
OTU16092	S1	OP3Div2	29.5	25.0	[["USR", 198], ["OP3Div2", 9]]
OTU4865	S1	OP3Div2	39.8	31.7	[["USR", 198], ["OP3Div2", 9]]
OTU14040	S1	OP3Div2	39.8	31.0	[["USR", 198], ["OP3Div2", 9]]
OTU17493	S1	OP3Div2	28.1	22.5	[["USR", 198], ["OP3Div2", 9]]
OTU9352	S1	OP3Div2	30.1	25.0	[["USR", 198], ["OP3Div2", 9]]
OTU9253	S1	OP3Div2	40.1	31.9	[["USR", 198], ["OP3Div2", 9]]
OTU21486	S1	OP3Div2	35.1	28.2	[["USR", 198], ["OP3Div2", 9]]
OTU2589	S1	OP3Div2	39.7	32.6	[["USR", 198], ["OP3Div2", 9]]
OTU3511	S1	OP3Div2	40.0	32.6	[["USR", 198], ["OP3Div2", 9]]
OTU14173	S1	OP3Div2	40.0	32.1	[["USR", 198], ["OP3Div2", 9]]
OTU8744	S1	OP3Div2	39.8	31.7	[["USR", 198], ["OP3Div2", 9]]
OTU7121	S1	OP3Div2	39.6	32.1	[["USR", 198], ["OP3Div2", 9]]
OTU20624	S1	OP3Div2	32.0	27.1	[["USR", 198], ["OP3Div2", 9]]
OTU19843	S1	OP3Div2	39.6	31.8	[["USR", 198], ["OP3Div2", 9]]
OTU4894	S1	OP3Div2	30.6	26.0	[["USR", 198], ["OP3Div2", 9]]
OTU600	S1	OP3Div2	39.9	31.4	[["USR", 198], ["OP3Div2", 9]]
OTU10918	S1	OP3Div2	40.0	32.4	[["USR", 198], ["OP3Div2", 9]]
OTU14316	S1	OP3Div2	39.9	32.3	[["USR", 198], ["OP3Div2", 9]]
OTU11196	S1	OP3Div2	39.6	31.1	[["USR", 198], ["OP3Div2", 9]]
OTU1355	S1	OP3Div2	40.0	32.6	[["USR", 198], ["OP3Div2", 9]]
OTU12976	S1	OP3Div2	40.2	33.7	[["USR", 198], ["OP3Div2", 9]]
OTU15166	S1	OP3Div2	40.0	33.0	[["USR", 198], ["OP3Div2", 9]]
OTU11080	S1	OP3Div2	39.9	31.8	[["USR", 198], ["OP3Div2", 9]]
OTU4584	S1	OP3Div2	40.0	32.4	[["USR", 198], ["OP3Div2", 9]]
OTU17113	S1	OP3Div2	39.6	31.4	[["USR", 198], ["OP3Div2", 9]]
OTU8308	S1	OP3Div2	39.6	31.0	[["USR", 198], ["OP3Div2", 9]]
OTU16519	S1	OP3Div2	39.3	31.4	[["USR", 198], ["OP3Div2", 9]]
OTU8358	S1	OP3Div2	40.0	32.6	[["USR", 198], ["OP3Div2", 9]]
OTU18182	S1	OP3Div2	39.8	31.6	[["USR", 198], ["OP3Div2", 9]]
OTU12821	S1	OP3Div2	40.2	31.8	[["USR", 198], ["OP3Div2", 9]]
OTU4078	S1	OP3Div2	40.0	33.3	[["USR", 198], ["OP3Div2", 9]]
OTU10740	S1	OP3Div2	39.6	31.4	[["USR", 198], ["OP3Div2", 9]]
OTU10795	S1	OP3Div2	39.9	32.3	[["USR", 198], ["OP3Div2", 9]]
OTU14387	S1	OP3Div2	29.6	25.4	[["USR", 198], ["OP3Div2", 9]]
OTU18103	S1	OP3Div2	30.7	26.1	[["USR", 198], ["OP3Div2", 9]]
OTU2576	S1	OP3Div2	30.0	25.1	[["USR", 198], ["OP3Div2", 9]]
OTU9958	S1	OP3Div2	36.5	28.2	[["USR", 198], ["OP3Div2", 9]]
OTU17322	S1	OP3Div2	30.1	25.4	[["USR", 198], ["OP3Div2", 9]]
OTU14669	S1	OP3Div2	30.5	26.0	[["USR", 198], ["OP3Div2", 9]]
OTU17068	S1	OP3Div2	29.6	25.0	[["USR", 198], ["OP3Div2", 9]]
OTU2573	S1	OP3Div2	30.5	25.9	[["USR", 198], ["OP3Div2", 9]]
OTU623	S1	OP3Div2	30.7	26.1	[["USR", 198], ["OP3Div2", 9]]
OTU18077	S1	OP3Div2	39.9	32.9	[["USR", 198], ["OP3Div2", 9]]
OTU3646	S1	OP3Div2	30.0	25.1	[["USR", 198], ["OP3Div2", 9]]
OTU17915	S1	OP3Div2	39.4	33.2	[["USR", 198], ["OP3Div2", 9]]
OTU3453	S1	OP3Div2	29.9	25.7	[["USR", 198], ["OP3Div2", 9]]
OTU13625	S1	OP3Div2	30.2	25.8	[["USR", 198], ["OP3Div2", 9]]
OTU5060	S1	OP3Div2	30.1	25.8	[["USR", 198], ["OP3Div2", 9]]
OTU12228	S1	OP3Div2	39.5	33.1	[["USR", 198], ["OP3Div2", 9]]
OTU20900	S1	OP3Div2	30.1	25.4	[["USR", 198], ["OP3Div2", 9]]
OTU6179	S1	OP3Div2	39.7	31.3	[["USR", 198], ["OP3Div2", 9]]
OTU18907	S1	OP3Div2	30.7	26.1	[["USR", 198], ["OP3Div2", 9]]
OTU13102	S1	OP3Div2	40.0	31.5	[["USR", 198], ["OP3Div2", 9]]
OTU6050	S1	OP3Div2	37.5	29.6	[["USR", 198], ["OP3Div2", 9]]
OTU11293	S1	OP3Div2	33.9	27.5	[["USR", 198], ["OP3Div2", 9]]
OTU18804	S1	OP3Div2	30.0	25.8	[["USR", 198], ["OP3Div2", 9]]
OTU16184	S1	OP3Div2	39.8	33.0	[["USR", 198], ["OP3Div2", 9]]
OTU8906	S1	OP3Div2	30.0	25.7	[["USR", 198], ["OP3Div2", 9]]
OTU16571	S1	OP3Div2	31.5	26.8	[["USR", 198], ["OP3Div2", 9]]
OTU12218	S1	OP3Div2	30.5	25.9	[["USR", 198], ["OP3Div2", 9]]
OTU15331	S1	OP3Div2	29.7	25.0	[["USR", 198], ["OP3Div2", 9]]
OTU11482	S1	OP3Div2	29.8	24.9	[["USR", 198], ["OP3Div2", 9]]
OTU19404	S1	OP3Div2	30.4	25.6	[["USR", 198], ["OP3Div2", 9]]
OTU9803	S1	OP3Div2	39.0	30.0	[["USR", 198], ["OP3Div2", 9]]
OTU5537	S1	OP3Div2	39.7	32.8	[["USR", 198], ["OP3Div2", 9]]
OTU13165	S1	OP3Div2	39.4	32.8	[["USR", 198], ["OP3Div2", 9]]
OTU11985	S1	OP3Div2	25.9	17.1	[["USR", 198], ["OP3Div2", 9]]
OTU13477	S1	OP3Div5	38.0	29.4	[["USR", 76], ["OP3Div5", 17]]
OTU8850	S1	OP3Div5	32.7	27.5	[["USR", 76], ["OP3Div5", 17]]
OTU19768	S1	OP3Div5	37.4	29.6	[["USR", 76], ["OP3Div5", 17]]
OTU21248	S1	OP3Div5	39.3	31.1	[["USR", 76], ["OP3Div5", 17]]
OTU8421	S1	OP3Div5	39.3	31.1	[["USR", 76], ["OP3Div5", 17]]
OTU17721	S1	OP3Div5	38.9	30.2	[["USR", 76], ["OP3Div5", 17]]
OTU14891	S1	OP3Div5	39.6	31.7	[["USR", 76], ["OP3Div5", 17]]
OTU20069	S1	OP3Div5	38.2	30.0	[["USR", 76], ["OP3Div5", 17]]
OTU14796	S1	OP3Div5	38.0	29.8	[["USR", 76], ["OP3Div5", 17]]
OTU16393	S1	OP3Div5	38.5	29.8	[["USR", 76], ["OP3Div5", 17]]
OTU15087	S1	OP3Div5	31.4	26.9	[["USR", 76], ["OP3Div5", 17]]
OTU6289	S1	OP3Div5	30.8	26.4	[["USR", 76], ["OP3Div5", 17]]
OTU9378	S1	OP3Div5	37.8	29.1	[["USR", 76], ["OP3Div5", 17]]
OTU12607	S1	OP3Div5	37.8	29.1	[["USR", 76], ["OP3Div5", 17]]
OTU19551	S1	OP3Div5	37.4	29.6	[["USR", 76], ["OP3Div5", 17]]
OTU19824	S1	OP3Div5	37.3	29.1	[["USR", 76], ["OP3Div5", 17]]
OTU11711	S1	OP3Div5	38.3	30.0	[["USR", 76], ["OP3Div5", 17]]
OTU13828	S1	OP3Div5	38.3	30.0	[["USR", 76], ["OP3Div5", 17]]
OTU18878	S1	OP3Div5	28.8	24.3	[["USR", 76], ["OP3Div5", 17]]
OTU10815	S1	OP3Div5	38.6	30.7	[["USR", 76], ["OP3Div5", 17]]
OTU18364	S1	OP3Div5	29.6	25.4	[["USR", 76], ["OP3Div5", 17]]
OTU1824	S1	OP3Div5	39.2	31.7	[["USR", 76], ["OP3Div5", 17]]
OTU12107	S1	OP3Div5	37.5	29.7	[["USR", 76], ["OP3Div5", 17]]
OTU17134	S1	OP3Div5	39.2	33.2	[["USR", 76], ["OP3Div5", 17]]
OTU13479	S1	OP3Div5	38.3	30.0	[["USR", 76], ["OP3Div5", 17]]
OTU2100	S1	OP3Div5	39.2	32.8	[["USR", 76], ["OP3Div5", 17]]
OTU2501	S1	OP3Div5	37.3	29.2	[["USR", 76], ["OP3Div5", 17]]
OTU20684	S1	OP3Div5	38.9	31.0	[["USR", 76], ["OP3Div5", 17]]
OTU3249	S1	OP3Div5	30.5	26.0	[["USR", 76], ["OP3Div5", 17]]
OTU13286	S1	OP3Div5	30.2	26.0	[["USR", 76], ["OP3Div5", 17]]
OTU13288	S1	OP3Div5	29.5	25.1	[["USR", 76], ["OP3Div5", 17]]
OTU17352	S1	OP3Div5	39.6	33.1	[["USR", 76], ["OP3Div5", 17]]
OTU13480	S1	OP3Div5	29.0	24.6	[["USR", 76], ["OP3Div5", 17]]
OTU14864	S1	OP3Div5	39.0	31.4	[["USR", 76], ["OP3Div5", 17]]
OTU5298	S1	OP3Div5	39.6	34.0	[["USR", 76], ["OP3Div5", 17]]
OTU5173	S1	OP3Div5	39.2	32.8	[["USR", 76], ["OP3Div5", 17]]
OTU10922	S1	OP3Div5	39.3	33.4	[["USR", 76], ["OP3Div5", 17]]
OTU10635	S1	OP3Div5	39.2	32.8	[["USR", 76], ["OP3Div5", 17]]
OTU12405	S1	OP3Div5	39.2	33.4	[["USR", 76], ["OP3Div5", 17]]
OTU13706	S1	OP3Div5	39.2	32.2	[["USR", 76], ["OP3Div5", 17]]
OTU14424	S1	OP3Div5	38.9	32.2	[["USR", 76], ["OP3Div5", 17]]
OTU518	S1	OP3Div5	25.6	17.6	[["USR", 76], ["OP3Div5", 17]]
OTU8493	S1	OP3Div5	31.4	27.1	[["USR", 76], ["OP3Div5", 17]]
OTU12809	S1	OP3Div5	39.2	32.8	[["USR", 76], ["OP3Div5", 17]]
OTU9605	S1	OP3Div5	39.2	32.0	[["USR", 76], ["OP3Div5", 17]]
OTU4606	S1	OP3Div5	38.5	30.3	[["USR", 76], ["OP3Div5", 17]]
OTU18866	S1	OP3Div5	39.0	31.5	[["USR", 76], ["OP3Div5", 17]]
OTU11743	S1	OP3Div5	38.9	31.0	[["USR", 76], ["OP3Div5", 17]]
OTU11006	S1	OP3Div5	39.0	30.3	[["USR", 76], ["OP3Div5", 17]]
OTU1995	S1	OP3Div5	37.1	29.2	[["USR", 76], ["OP3Div5", 17]]
OTU12483	S1	OP3Div5	28.8	24.4	[["USR", 76], ["OP3Div5", 17]]
OTU5534	S1	OP3Div5	38.3	30.0	[["USR", 76], ["OP3Div5", 17]]
OTU18620	S1	OP3Div5	38.2	30.7	[["USR", 76], ["OP3Div5", 17]]
OTU4313	S1	OP3Div5	38.3	30.0	[["USR", 76], ["OP3Div5", 17]]
OTU2825	S1	OP3Div5	31.6	27.2	[["USR", 76], ["OP3Div5", 17]]
OTU17461	S1	OP3Div5	31.6	27.2	[["USR", 76], ["OP3Div5", 17]]
OTU1170	S1	OP3Div5	37.3	28.9	[["USR", 76], ["OP3Div5", 17]]
OTU11701	S1	OP3Div5	37.6	29.8	[["USR", 76], ["OP3Div5", 17]]
OTU14373	S1	OP3Div5	34.2	27.9	[["USR", 76], ["OP3Div5", 17]]
OTU2022	S1	OP3Div5	35.8	28.5	[["USR", 76], ["OP3Div5", 17]]
OTU15679	S1	OP3Div5	38.3	30.0	[["USR", 76], ["OP3Div5", 17]]
OTU21835	S1	OP3Div5	39.2	32.8	[["USR", 76], ["OP3Div5", 17]]
OTU10560	S1	OP3Div5	38.4	31.0	[["USR", 76], ["OP3Div5", 17]]
OTU13773	S1	OP3Div5	33.4	27.8	[["USR", 76], ["OP3Div5", 17]]
OTU10066	S1	OP3Div5	39.4	31.4	[["USR", 76], ["OP3Div5", 17]]
OTU14289	S1	OP3Div5	39.6	32.8	[["USR", 76], ["OP3Div5", 17]]
OTU1593	S1	OP3Div5	38.2	30.0	[["USR", 76], ["OP3Div5", 17]]
OTU2905	S1	OP3Div5	30.9	26.4	[["USR", 76], ["OP3Div5", 17]]
OTU18143	S1	OP3Div5	34.6	28.0	[["USR", 76], ["OP3Div5", 17]]
OTU14465	S1	OP3Div5	34.2	27.9	[["USR", 76], ["OP3Div5", 17]]
OTU2683	S1	OP3Div5	38.8	30.7	[["USR", 76], ["OP3Div5", 17]]
OTU16766	S1	OP3Div5	32.5	27.5	[["USR", 76], ["OP3Div5", 17]]
OTU14254	S1	OP3Div5	38.2	30.0	[["USR", 76], ["OP3Div5", 17]]
OTU9507	S1	OP3Div5	29.6	25.4	[["USR", 76], ["OP3Div5", 17]]
OTU14260	S1	OP3Div5	31.4	26.8	[["USR", 76], ["OP3Div5", 17]]
OTU16613	S1	OP3Div5	32.3	27.3	[["USR", 76], ["OP3Div5", 17]]
OTU17422	S1	OP3Div2	40.2	32.4	[["USR", 66], ["OP3Div2", 5]]
OTU2733	S1	OP3Div2	30.0	25.2	[["USR", 66], ["OP3Div2", 5]]
OTU14889	S1	OP3Div2	30.0	25.2	[["USR", 66], ["OP3Div2", 5]]
OTU9066	S1	OP3Div2	40.3	33.7	[["USR", 66], ["OP3Div2", 5]]
OTU6245	S1	OP3Div2	40.0	33.6	[["USR", 66], ["OP3Div2", 5]]
OTU621	S1	OP3Div2	30.0	25.2	[["USR", 66], ["OP3Div2", 5]]
OTU1696	S1	OP3Div2	30.0	25.2	[["USR", 66], ["OP3Div2", 5]]
OTU16837	S1	OP3Div2	30.8	26.4	[["USR", 66], ["OP3Div2", 5]]
OTU7782	S1	OP3Div2	30.0	25.2	[["USR", 66], ["OP3Div2", 5]]
OTU2051	S1	OP3Div2	30.6	26.1	[["USR", 66], ["OP3Div2", 5]]
OTU7516	S1	OP3Div2	30.5	25.8	[["USR", 66], ["OP3Div2", 5]]
OTU12987	S1	OP3Div2	30.1	25.4	[["USR", 66], ["OP3Div2", 5]]
OTU3048	S1	OP3Div2	31.1	26.4	[["USR", 66], ["OP3Div2", 5]]
OTU10186	S1	OP3Div2	30.0	25.4	[["USR", 66], ["OP3Div2", 5]]
OTU14689	S1	OP3Div2	30.8	26.4	[["USR", 66], ["OP3Div2", 5]]
OTU2476	S1	OP3Div2	39.8	32.8	[["USR", 66], ["OP3Div2", 5]]
OTU15295	S1	OP3Div2	40.4	33.7	[["USR", 66], ["OP3Div2", 5]]
OTU21532	S1	OP3Div2	30.0	25.2	[["USR", 66], ["OP3Div2", 5]]
OTU21967	S1	OP3Div2	30.0	25.2	[["USR", 66], ["OP3Div2", 5]]
OTU455	S1	OP3Div2	39.8	33.1	[["USR", 66], ["OP3Div2", 5]]
OTU13525	S1	OP3Div2	30.0	25.2	[["USR", 66], ["OP3Div2", 5]]
OTU1352	S1	OP3Div2	30.7	26.2	[["USR", 66], ["OP3Div2", 5]]
OTU21483	S1	OP3Div2	30.3	25.9	[["USR", 66], ["OP3Div2", 5]]
OTU7059	S1	OP3Div2	30.0	25.4	[["USR", 66], ["OP3Div2", 5]]
OTU4373	S1	OP3Div2	39.1	32.6	[["USR", 66], ["OP3Div2", 5]]
OTU16369	S1	OP3Div2	30.6	25.9	[["USR", 66], ["OP3Div2", 5]]
OTU16370	S1	OP3Div2	26.4	18.8	[["USR", 66], ["OP3Div2", 5]]
OTU13462	S1	OP3Div2	30.1	25.4	[["USR", 66], ["OP3Div2", 5]]
OTU20759	S1	OP3Div2	30.1	25.5	[["USR", 66], ["OP3Div2", 5]]
OTU1734	S1	OP3Div2	30.7	26.2	[["USR", 66], ["OP3Div2", 5]]
OTU12728	S1	OP3Div2	40.0	32.9	[["USR", 66], ["OP3Div2", 5]]
OTU3148	S1	OP3Div2	40.0	33.2	[["USR", 66], ["OP3Div2", 5]]
OTU7267	S1	OP3Div2	30.8	26.4	[["USR", 66], ["OP3Div2", 5]]
OTU4516	S1	OP3Div2	30.0	25.5	[["USR", 66], ["OP3Div2", 5]]
OTU613	S1	OP3Div2	29.5	25.1	[["USR", 66], ["OP3Div2", 5]]
OTU13048	S1	OP3Div2	40.1	31.7	[["USR", 66], ["OP3Div2", 5]]
OTU15305	S1	OP3Div2	30.6	26.1	[["USR", 66], ["OP3Div2", 5]]
OTU6911	S1	OP3Div2	39.0	30.0	[["USR", 66], ["OP3Div2", 5]]
OTU11702	S1	OP3Div2	30.2	25.7	[["USR", 66], ["OP3Div2", 5]]
OTU11806	S1	OP3Div2	30.0	25.4	[["USR", 66], ["OP3Div2", 5]]
OTU19970	S1	OP3Div2	37.8	29.4	[["USR", 66], ["OP3Div2", 5]]
OTU7221	S1	OP3Div2	40.1	31.7	[["USR", 66], ["OP3Div2", 5]]
OTU2021	S1	OP3Div2	30.0	25.2	[["USR", 66], ["OP3Div2", 5]]
OTU11370	S1	OP3Div2	30.3	25.9	[["USR", 66], ["OP3Div2", 5]]
OTU6721	S1	OP3Div2	39.6	33.1	[["USR", 66], ["OP3Div2", 5]]
OTU14093	S1	OP3Div2	39.4	30.7	[["USR", 66], ["OP3Div2", 5]]
OTU5699	S1	OP3Div2	34.6	28.2	[["USR", 66], ["OP3Div2", 5]]
OTU18682	S1	OP3Div2	39.6	31.1	[["USR", 66], ["OP3Div2", 5]]
OTU14361	S1	OP3Div2	39.4	31.1	[["USR", 66], ["OP3Div2", 5]]
OTU12524	S1	OP3Div2	38.0	29.3	[["USR", 66], ["OP3Div2", 5]]
OTU2777	S1	OP3Div2	37.2	28.8	[["USR", 66], ["OP3Div2", 5]]
OTU18988	S1	OP3Div2	36.2	28.5	[["USR", 66], ["OP3Div2", 5]]
OTU21741	S1	OP3Div2	38.6	30.0	[["USR", 66], ["OP3Div2", 5]]
OTU21742	S1	OP3Div2	37.2	28.8	[["USR", 66], ["OP3Div2", 5]]
OTU4221	S1	OP3Div2	39.2	30.8	[["USR", 66], ["OP3Div2", 5]]
OTU14199	S1	OP3Div2	39.0	30.3	[["USR", 66], ["OP3Div2", 5]]
OTU5731	S1	OP3Div2	39.7	30.7	[["USR", 66], ["OP3Div2", 5]]
OTU16722	S1	OP3Div2	37.5	29.0	[["USR", 66], ["OP3Div2", 5]]
OTU12320	S1	OP3Div2	39.4	30.2	[["USR", 66], ["OP3Div2", 5]]
OTU7408	S1	OP3Div2	30.1	25.9	[["USR", 66], ["OP3Div2", 5]]
OTU16397	S1	OP3Div2	39.4	31.4	[["USR", 66], ["OP3Div2", 5]]
OTU10764	S1	OP3Div2	38.0	29.8	[["USR", 66], ["OP3Div2", 5]]
OTU21959	S1	OP3Div2	38.2	30.0	[["USR", 66], ["OP3Div2", 5]]
OTU4501	S1	OP3Div2	39.0	30.3	[["USR", 66], ["OP3Div2", 5]]
OTU7452	S1	OP3Div2	39.0	30.2	[["USR", 66], ["OP3Div2", 5]]
OTU9667	S1	OP3Div2	35.2	28.2	[["USR", 66], ["OP3Div2", 5]]
OTU7765	S1	OP3Div2	39.6	31.7	[["USR", 45], ["OP3Div2", 5]]
OTU16623	S1	OP3Div2	38.9	30.6	[["USR", 45], ["OP3Div2", 5]]
OTU10499	S1	OP3Div2	38.5	29.9	[["USR", 45], ["OP3Div2", 5]]
OTU8595	S1	OP3Div2	39.1	30.3	[["USR", 45], ["OP3Div2", 5]]
OTU3974	S1	OP3Div2	38.5	30.0	[["USR", 45], ["OP3Div2", 5]]
OTU17998	S1	OP3Div2	38.5	29.9	[["USR", 45], ["OP3Div2", 5]]
OTU6720	S1	OP3Div2	39.8	32.0	[["USR", 45], ["OP3Div2", 5]]
OTU20271	S1	OP3Div2	25.2	17.6	[["USR", 45], ["OP3Div2", 5]]
OTU11883	S1	OP3Div2	30.1	25.7	[["USR", 45], ["OP3Div2", 5]]
OTU1833	S1	OP3Div2	39.4	30.9	[["USR", 45], ["OP3Div2", 5]]
OTU1955	S1	OP3Div2	40.2	33.1	[["USR", 45], ["OP3Div2", 5]]
OTU10437	S1	OP3Div2	39.0	30.2	[["USR", 45], ["OP3Div2", 5]]
OTU12408	S1	OP3Div2	39.4	30.9	[["USR", 45], ["OP3Div2", 5]]
OTU15963	S1	OP3Div2	31.2	26.5	[["USR", 45], ["OP3Div2", 5]]
OTU2137	S1	OP3Div2	38.2	29.9	[["USR", 45], ["OP3Div2", 5]]
OTU12502	S1	OP3Div2	39.1	30.5	[["USR", 45], ["OP3Div2", 5]]
OTU20438	S1	OP3Div2	38.0	29.5	[["USR", 45], ["OP3Div2", 5]]
OTU20439	S1	OP3Div2	37.7	28.9	[["USR", 45], ["OP3Div2", 5]]
OTU20040	S1	OP3Div2	39.0	30.2	[["USR", 45], ["OP3Div2", 5]]
OTU13144	S1	OP3Div2	40.0	31.5	[["USR", 45], ["OP3Div2", 5]]
OTU16286	S1	OP3Div2	38.0	29.7	[["USR", 45], ["OP3Div2", 5]]
OTU21763	S1	OP3Div2	39.4	30.7	[["USR", 45], ["OP3Div2", 5]]
OTU3759	S1	OP3Div2	38.5	29.8	[["USR", 45], ["OP3Div2", 5]]
OTU14583	S1	OP3Div2	38.6	30.0	[["USR", 45], ["OP3Div2", 5]]
OTU6634	S1	OP3Div2	38.0	29.5	[["USR", 45], ["OP3Div2", 5]]
OTU17523	S1	OP3Div2	38.8	29.7	[["USR", 45], ["OP3Div2", 5]]
OTU5420	S1	OP3Div2	31.4	26.8	[["USR", 45], ["OP3Div2", 5]]
OTU8256	S1	OP3Div2	38.9	30.0	[["USR", 45], ["OP3Div2", 5]]
OTU294	S1	OP3Div2	37.7	30.5	[["USR", 45], ["OP3Div2", 5]]
OTU11208	S1	OP3Div2	38.1	29.7	[["USR", 45], ["OP3Div2", 5]]
OTU18833	S1	OP3Div2	29.9	24.9	[["USR", 45], ["OP3Div2", 5]]
OTU14752	S1	OP3Div2	38.5	29.9	[["USR", 45], ["OP3Div2", 5]]
OTU19326	S1	OP3Div2	30.0	25.4	[["USR", 45], ["OP3Div2", 5]]
OTU5524	S1	OP3Div2	30.6	26.1	[["USR", 45], ["OP3Div2", 5]]
OTU12710	S1	OP3Div2	38.7	30.1	[["USR", 45], ["OP3Div2", 5]]
OTU10811	S1	OP3Div2	30.6	26.1	[["USR", 45], ["OP3Div2", 5]]
OTU5522	S1	OP3Div2	30.1	25.8	[["USR", 45], ["OP3Div2", 5]]
OTU4248	S1	OP3Div2	31.3	26.8	[["USR", 45], ["OP3Div2", 5]]
OTU19560	S1	OP3Div2	29.7	25.6	[["USR", 45], ["OP3Div2", 5]]
OTU12208	S1	OP3Div2	40.1	31.9	[["USR", 45], ["OP3Div2", 5]]
OTU12624	S1	OP3Div2	39.0	30.1	[["USR", 45], ["OP3Div2", 5]]
OTU16830	S1	OP3Div2	33.4	27.8	[["USR", 45], ["OP3Div2", 5]]
OTU21766	S1	OP3Div2	37.1	28.9	[["USR", 45], ["OP3Div2", 5]]
